dataset_id,exposure,clone_splitting_score,score_primary,expected_direction,observed_direction,effect_size,ci_low,ci_high,p_value,whether_supports_original_hypothesis,whether_supports_revised_hypothesis,permutation_q
Weinreb_2020_Science,branch_window_condensation_exposure,terminal_fate_entropy,True,positive,negative,-0.32322018464421226,-0.4655789862357034,-0.11711782550172216,0.001398935337524088,False,False,0.01268280675556698
Weinreb_2020_Science,global_centroid_condensation_exposure,terminal_fate_entropy,True,positive,negative,-0.2139292106410114,-0.4128316494866854,0.01760057421573188,0.037371214180080714,False,False,0.12952946295077983
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,terminal_fate_entropy,True,positive,negative,-0.3281737918623301,-0.4656281959828481,-0.11981900102948007,0.0011674683819961652,False,False,0.01268280675556698
Weinreb_2020_Science,alignment_exposure,terminal_fate_entropy,True,positive,negative,-0.1139329660167082,-0.37341183593242455,0.1143916145624866,0.27160904531323576,False,False,0.4345744725011772
Weinreb_2020_Science,fate_entropy_exposure,terminal_fate_entropy,True,positive,negative,-0.047021659840527696,-0.3672097281518318,0.25242360042538864,0.6509133924332562,False,False,0.7839590686054858
Weinreb_2020_Science,density_exposure,terminal_fate_entropy,True,context_dependent,negative,-0.044163396239618104,-0.24071901668552323,0.2046370439391161,0.6708654242053882,False,False,0.7839590686054858
Weinreb_2020_Science,post_event_divergence_exposure,terminal_fate_entropy,True,positive,positive,0.2037533624076979,-0.035777287624497695,0.41088470571975527,0.047649638587080254,False,False,0.12952946295077983
Weinreb_2020_Science,teacher_velocity_bias_exposure,terminal_fate_entropy,True,positive,positive,0.039725565911890054,-0.22087430386757936,0.30961408961926645,0.7022966656257478,False,False,0.7839590686054858
Weinreb_2020_Science,branch_window_condensation_exposure,terminal_lineage_entropy,False,positive,negative,-0.32322018464421226,-0.4655789862357034,-0.11711782550172216,0.001398935337524088,False,False,0.01268280675556698
Weinreb_2020_Science,global_centroid_condensation_exposure,terminal_lineage_entropy,False,positive,negative,-0.2139292106410114,-0.4128316494866854,0.01760057421573188,0.037371214180080714,False,False,0.12952946295077983
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,terminal_lineage_entropy,False,positive,negative,-0.3281737918623301,-0.4656281959828481,-0.11981900102948007,0.0011674683819961652,False,False,0.01268280675556698
Weinreb_2020_Science,alignment_exposure,terminal_lineage_entropy,False,positive,negative,-0.1139329660167082,-0.37341183593242455,0.1143916145624866,0.27160904531323576,False,False,0.4345744725011772
Weinreb_2020_Science,fate_entropy_exposure,terminal_lineage_entropy,False,positive,negative,-0.047021659840527696,-0.3672097281518318,0.25242360042538864,0.6509133924332562,False,False,0.7839590686054858
Weinreb_2020_Science,density_exposure,terminal_lineage_entropy,False,context_dependent,negative,-0.044163396239618104,-0.24071901668552323,0.2046370439391161,0.6708654242053882,False,False,0.7839590686054858
Weinreb_2020_Science,post_event_divergence_exposure,terminal_lineage_entropy,False,positive,positive,0.2037533624076979,-0.035777287624497695,0.41088470571975527,0.047649638587080254,False,False,0.12952946295077983
Weinreb_2020_Science,teacher_velocity_bias_exposure,terminal_lineage_entropy,False,positive,positive,0.039725565911890054,-0.22087430386757936,0.30961408961926645,0.7022966656257478,False,False,0.7839590686054858
Weinreb_2020_Science,branch_window_condensation_exposure,clone_multilineage_score,False,positive,negative,-0.30511433250977466,-0.4453223734378024,-0.10409096107472118,0.0026422514074097877,False,False,0.01268280675556698
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_multilineage_score,False,positive,negative,-0.2016550325439319,-0.40728405032669057,0.026721789784696418,0.05003647131192919,False,False,0.12952946295077983
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_multilineage_score,False,positive,negative,-0.31018375192011094,-0.448590930662896,-0.10644041699767752,0.002220014211446427,False,False,0.01268280675556698
Weinreb_2020_Science,alignment_exposure,clone_multilineage_score,False,positive,negative,-0.13618402015937553,-0.3880389028531126,0.0999137088844211,0.18819897916401335,False,False,0.34744426922587085
Weinreb_2020_Science,fate_entropy_exposure,clone_multilineage_score,False,positive,negative,-0.061156612886397836,-0.37332243245093644,0.250498653744832,0.5560347914180381,False,False,0.7839590686054858
Weinreb_2020_Science,density_exposure,clone_multilineage_score,False,context_dependent,negative,-0.027763160770650448,-0.22573159902144538,0.21646726366643562,0.7894144935838867,False,False,0.8083337859834515
Weinreb_2020_Science,post_event_divergence_exposure,clone_multilineage_score,False,positive,positive,0.19218492564547388,-0.037614673151424374,0.40775005704109096,0.06206620099724867,False,False,0.12952946295077983
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_multilineage_score,False,positive,positive,0.025217665066736887,-0.24274988447226367,0.29268273205732065,0.8083337859834515,False,False,0.8083337859834515
Weinreb_2020_Science,branch_window_condensation_exposure,clone_branch_count,False,positive,negative,-0.30511433250977466,-0.4453223734378024,-0.10409096107472118,0.0026422514074097877,False,False,0.01268280675556698
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_branch_count,False,positive,negative,-0.2016550325439319,-0.40728405032669057,0.026721789784696418,0.05003647131192919,False,False,0.12952946295077983
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_branch_count,False,positive,negative,-0.31018375192011094,-0.448590930662896,-0.10644041699767752,0.002220014211446427,False,False,0.01268280675556698
Weinreb_2020_Science,alignment_exposure,clone_branch_count,False,positive,negative,-0.13618402015937553,-0.3880389028531126,0.0999137088844211,0.18819897916401335,False,False,0.34744426922587085
Weinreb_2020_Science,fate_entropy_exposure,clone_branch_count,False,positive,negative,-0.061156612886397836,-0.37332243245093644,0.250498653744832,0.5560347914180381,False,False,0.7839590686054858
Weinreb_2020_Science,density_exposure,clone_branch_count,False,context_dependent,negative,-0.027763160770650448,-0.22573159902144538,0.21646726366643562,0.7894144935838867,False,False,0.8083337859834515
Weinreb_2020_Science,post_event_divergence_exposure,clone_branch_count,False,positive,positive,0.19218492564547388,-0.037614673151424374,0.40775005704109096,0.06206620099724867,False,False,0.12952946295077983
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_branch_count,False,positive,positive,0.025217665066736887,-0.24274988447226367,0.29268273205732065,0.8083337859834515,False,False,0.8083337859834515
Weinreb_2020_Science,branch_window_condensation_exposure,clone_fate_diversification_index,False,positive,negative,-0.31854385446857736,-0.46322686166024224,-0.11403307944897849,0.0016548589297773948,False,False,0.01268280675556698
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,negative,-0.2085862478005538,-0.4125961991829684,0.025392856705931,0.04250884539344761,False,False,0.12952946295077983
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,negative,-0.32338069933667224,-0.46417559399931424,-0.11452099530216531,0.0013908256844092244,False,False,0.01268280675556698
Weinreb_2020_Science,alignment_exposure,clone_fate_diversification_index,False,positive,negative,-0.11801901478151502,-0.37353268094136854,0.10833005290353012,0.2546760392861602,False,False,0.4345744725011772
Weinreb_2020_Science,fate_entropy_exposure,clone_fate_diversification_index,False,positive,negative,-0.05103408763047663,-0.3694658307694002,0.24990116030832749,0.6233174923420213,False,False,0.7839590686054858
Weinreb_2020_Science,density_exposure,clone_fate_diversification_index,False,context_dependent,negative,-0.04041452600897054,-0.24071901668552323,0.20717693003119256,0.6973824463158217,False,False,0.7839590686054858
Weinreb_2020_Science,post_event_divergence_exposure,clone_fate_diversification_index,False,positive,positive,0.19835363376849527,-0.041783377331886765,0.41088470571975527,0.05399075792460392,False,False,0.12952946295077983
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_fate_diversification_index,False,positive,positive,0.03581414911220474,-0.22697000824362826,0.2977987685133744,0.730423225197232,False,False,0.7968253365787986
Weinreb_2020_Science,branch_window_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.19413185725268062,-0.3967821079856939,0.035031927175013515,0.05941763217686879,False,False,0.12952946295077983
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.05773774800058695,-0.26399733184099944,0.13345734208899418,0.5783667354768873,False,False,0.7839590686054858
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.19661121027816225,-0.3984948010475662,0.03496924243858449,0.056179072700888774,False,False,0.12952946295077983
Weinreb_2020_Science,alignment_exposure,clone_state_transition_entropy,False,positive,negative,-0.0708768343931093,-0.2361927607398775,0.13110828662243237,0.49490023836699204,False,False,0.7423503575504881
