dataset_id,exposure,clone_splitting_score,score_primary,n_clones,covariate_adjusted_effect,model_r2,supports_after_covariates
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,False,42,-0.15129873881484113,0.06281812837406642,False
Jindal_2023_NatureBiotechnology_LSK_RNA,alignment_exposure,clone_state_transition_entropy,False,42,0.1453699096647231,0.046481455646711245,True
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_exposure,clone_state_transition_entropy,False,42,0.5718856095803335,0.16896761896247725,True
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_state_transition_entropy,False,42,0.20808758579906309,0.0813190331882403,False
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_state_transition_entropy,False,42,-0.2600502030747949,0.10542661056026736,False
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_state_transition_entropy,False,42,0.3392298289758865,0.1486512163781678,True
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,terminal_fate_entropy,True,42,0.06059900630748666,0.16787009045169765,True
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,terminal_fate_entropy,True,42,0.014939834213922129,0.16489301895120534,True
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,terminal_fate_entropy,True,42,-0.17187870292027024,0.1863915709817926,False
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,terminal_fate_entropy,True,42,-0.14320724796010514,0.1840107753550172,False
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_branch_count,False,42,0.0662615846295877,0.17710100581969168,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_branch_count,False,42,0.01990926856948122,0.17364262710322786,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_branch_count,False,42,-0.16713239176270367,0.1938256194735033,False
