dataset_id,exposure,clone_splitting_score,score_primary,expected_direction,observed_direction,effect_size,ci_low,ci_high,p_value,whether_supports_original_hypothesis,whether_supports_revised_hypothesis,permutation_q
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_state_transition_entropy,False,positive,positive,0.47157507644472735,0.1918730015305523,0.6988785519798004,0.0016185587724376125,False,False,0.0388454105385027
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,terminal_fate_entropy,True,positive,negative,-0.04830183699236923,,,0.7613090949475089,False,False,0.7613090949475089
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,terminal_fate_entropy,True,positive,negative,-0.15545039184907555,,,0.3255959526703168,False,False,0.3255959526703168
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,terminal_fate_entropy,True,positive,negative,-0.24678847519542502,,,0.11512130648449388,False,False,0.11512130648449388
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,terminal_fate_entropy,True,positive,negative,-0.20133083873637536,,,0.20106062771472444,False,False,0.20106062771472444
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_branch_count,False,positive,negative,-0.046120019018669904,,,0.7717962870502444,False,False,0.7717962870502444
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_branch_count,False,positive,negative,-0.1568144181840598,,,0.3213160447890936,False,False,0.3213160447890936
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_branch_count,False,positive,negative,-0.24905819358644793,,,0.11171107802682856,False,False,0.11171107802682856
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_branch_count,False,positive,negative,-0.2029280836821476,,,0.19743470765132887,False,False,0.19743470765132887
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_multilineage_score,False,positive,negative,-0.046120019018669904,,,0.7717962870502444,False,False,0.7717962870502444
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_multilineage_score,False,positive,negative,-0.1568144181840598,,,0.3213160447890936,False,False,0.3213160447890936
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_multilineage_score,False,positive,negative,-0.24905819358644793,,,0.11171107802682856,False,False,0.11171107802682856
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_multilineage_score,False,positive,negative,-0.2029280836821476,,,0.19743470765132887,False,False,0.19743470765132887
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_fate_diversification_index,False,positive,negative,-0.04830183699236923,,,0.7613090949475089,False,False,0.7613090949475089
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_fate_diversification_index,False,positive,negative,-0.15545039184907555,,,0.3255959526703168,False,False,0.3255959526703168
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_fate_diversification_index,False,positive,negative,-0.24678847519542502,,,0.11512130648449388,False,False,0.11512130648449388
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_fate_diversification_index,False,positive,negative,-0.20133083873637536,,,0.20106062771472444,False,False,0.20106062771472444
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_state_transition_entropy,False,positive,positive,0.011953019439154222,,,0.940111867720518,False,False,0.940111867720518
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_state_transition_entropy,False,positive,positive,0.36249474465494375,,,0.018314126972349562,False,False,0.018314126972349562
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_state_transition_entropy,False,positive,positive,0.07589526190106123,,,0.6328609386975877,False,False,0.6328609386975877
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_state_transition_entropy,False,positive,positive,0.4453922719589609,,,0.003118656565644815,False,False,0.003118656565644815
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,early_to_late_fate_dispersion,False,positive,negative,-0.09224003803733978,,,0.561251006599031,False,False,0.561251006599031
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,early_to_late_fate_dispersion,False,positive,positive,0.23719827960614084,,,0.13040470774499904,False,False,0.13040470774499904
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,early_to_late_fate_dispersion,False,positive,negative,-0.028990900840750553,,,0.8553860124400048,False,False,0.8553860124400048
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,early_to_late_fate_dispersion,False,positive,positive,0.4032207377060854,,,0.008102546686647002,False,False,0.008102546686647002
