tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Eya1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.34584975242614746,0.34584981203079224,0.33412853613174237,0.26276001745538263,0.054297707974910736,0.5633398294448853,0.3458497452405193,0.9499574309983302,0.844159720910775,0.5871494513452701,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.20246168971061707,cardiac muscle cell;muscle precursor cell;myoblast;myotube,97
Satb2,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.34481924772262573,0.34481924772262573,0.30295981980196435,0.29764931545784035,-0.07544451206922531,0.5487626194953918,0.3448193097252509,0.9601733452255763,0.5403568223006057,0.4711716925057417,0.8485568526711808,1.0,0.8786047234975314,10,17,0.2117595076560974,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,98
Rfx4,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3432866930961609,0.3432867228984833,0.2714703088291505,0.337604146072063,0.3263997733592987,0.6578616499900818,0.34328670333485867,0.9194245343012628,0.6296250966389736,0.5211190995375902,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,neural cell,99
Lef1,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.34260255098342896,0.34260252118110657,0.34260255098342896,0.25400274525442607,0.05731755495071411,0.6339027285575867,0.34260255031982206,1.0313512481248346,0.6276321855848855,0.5211190995375902,0.6669700902954203,0.5987735608331716,1.0,10,3,0.2823341488838196,neural cell,100
Glis3,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3416317105293274,0.341631680727005,0.3416317105293274,0.254991047542286,-0.02655954472720623,0.9160565733909607,0.34163167209952644,0.9086362740031193,0.35455919790980606,0.5871494513452701,0.5658900407020623,0.5544339379778265,1.0,10,0,0.16698360443115234,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,101
Lef1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3398597240447998,0.3398597240447998,0.3398597240447998,0.25680483070693044,0.1159442812204361,0.5472110509872437,0.33985971584646646,1.0528991238020495,0.7109737888905459,0.5871494513452701,0.6669700902954203,0.5987735608331716,1.0,10,22,0.3056974411010742,cardiac muscle cell;muscle precursor cell;myoblast;myotube,102
Lef1,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.337787389755249,0.33778735995292664,0.337787389755249,0.2589424198912232,-0.06619207561016083,0.6654720902442932,0.33778743075168866,1.0528991238020495,0.5775279554422148,0.4711716925057417,0.6669700902954203,0.5987735608331716,1.0,10,22,0.3056974411010742,cardiac muscle cell;muscle precursor cell;myoblast;myotube,103
Nrg1,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3354565501213074,0.3354565501213074,0.3354565501213074,0.2613679222563677,-0.1520485281944275,0.6681398749351501,0.3354565433745518,1.027772234865272,0.3895396203930418,0.5871494513452701,0.562445635633383,0.6958264708898145,1.0,10,4,0.27854353189468384,neural cell,104
Satb2,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3345050811767578,0.3345050513744354,0.2938977443558246,0.3086365285606969,0.1928177773952484,0.6354777216911316,0.3345051110769266,0.9535289969432009,0.2752728707771155,0.5871494513452701,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20568855106830597,neural cell,105
Satb2,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.33362647891044617,0.3336264491081238,0.2931258002545675,0.30959100199323064,0.03690456971526146,0.6120243668556213,0.3336264345913182,0.9874684244102585,0.2752728707771155,0.5871494513452701,0.8485568526711808,1.0,0.8786047234975314,10,33,0.23762546479701996,cardiac muscle cell;muscle precursor cell;myoblast;myotube,106
Nrg1,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3335667550563812,0.33356672525405884,0.3335667550563812,0.26335113578549596,-0.09590268135070801,0.7042738199234009,0.3335667654978435,1.050380588112385,0.3895396203930418,0.4880959705471063,0.562445635633383,0.6958264708898145,1.0,10,13,0.30291879177093506,cardiac muscle cell;muscle precursor cell;myoblast;myotube,107
