perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_latent_01,response_latent_02,response_latent_03,response_latent_04,response_latent_05,response_latent_06
Otx2,RDEG-derived,Theiler stage 14,14,neural_response_axis,rdeg_proxy,1.0,0.9611666013240407,0.9611666013240407,rdeg_proxy_quick,-0.0013779031473677339,0.9611666013240407,-0.0,0.0,0.2644081536878877,0.2402916503310102
Prdm16,RDEG-derived,Theiler stage 14,14,neural_response_axis,rdeg_proxy,1.0,0.9568845647580311,0.9568845647580311,rdeg_proxy_quick,-0.0011280919436830487,0.9568845647580311,-0.0,0.0,0.22859620690280696,0.23922114118950777
Dach2,RDEG-derived,Theiler stage 14,14,neural_response_axis,rdeg_proxy,1.0,0.9530161820629407,0.9530161820629407,rdeg_proxy_quick,-0.0016707392153329996,0.9530161820629407,-0.18266535659595373,0.0,0.27783008833503436,0.23825404551573517
Hoxd4,RDEG-derived,Theiler stage 14,14,neural_response_axis,rdeg_proxy,1.0,0.9294024637001866,0.9294024637001866,rdeg_proxy_quick,-0.0014826637564692526,0.9294024637001866,-0.0,0.0,0.2587248771631885,0.23235061592504666
Rorb,RDEG-derived,Theiler stage 14,14,neural_response_axis,rdeg_proxy,1.0,0.8870106866121931,0.8870106866121931,rdeg_proxy_quick,-0.001142703706864239,0.8870106866121931,-0.0,0.0,0.1975614372883124,0.22175267165304827
Satb2,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.2015619542362674,1.2015619542362674,rdeg_proxy_quick,-0.0023224644153378724,1.2015619542362674,-0.04855811060098744,0.12132170564662682,0.4206654303282767,0.42171219420569367
Rfx4,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.1115764523426865,1.1115764523426865,rdeg_proxy_quick,-0.0026671160780824365,1.1115764523426865,-0.08368094157019161,0.11223586988534379,0.3781238506921752,0.3901299829710154
Eya1,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.096872219306744,1.096872219306744,rdeg_proxy_quick,-0.0011124982719775082,1.096872219306744,-0.013556425831946281,0.11075118353533371,0.22447193024788376,0.3849692383620197
Lef1,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.0835305586920232,1.0835305586920232,rdeg_proxy_quick,-0.00127536569139915,1.0835305586920232,-0.0,0.10940407611716885,0.24245047199761466,0.38028671579017465
Prox1,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.0547086362315243,1.0547086362315243,rdeg_proxy_quick,-0.0010182005935348455,1.0547086362315243,-0.0,0.10649392672321178,0.21213488509829154,0.37017108578109287
Eya4,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.0271042216034734,1.0271042216034734,rdeg_proxy_quick,-0.0015024773601907875,1.0271042216034734,-0.0,0.1037067090901597,0.29627998293675634,0.360482764491028
Glis3,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.0178285264563405,1.0178285264563405,rdeg_proxy_quick,-0.0011694211803841906,1.0178285264563405,-0.0,0.10277014218876876,0.23127831962194648,0.3572272738028539
Pax3,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.0157461414890478,1.0157461414890478,rdeg_proxy_quick,-0.002098608613014186,1.0157461414890478,-0.0,0.10255988378706576,0.3066900813556592,0.3564964191593277
Nrg1,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,1.015589663161699,1.015589663161699,rdeg_proxy_quick,-0.0015175018273293449,1.015589663161699,-0.0,0.10254408417098793,0.2528872282657293,0.35644149996141267
Zbtb16,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9960713251810062,0.9960713251810062,rdeg_proxy_quick,-0.0015526488132308791,0.9960713251810062,-0.0,0.10057331766422868,0.28218439712602417,0.34959114895948024
Satb1,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9882439088549915,0.9882439088549915,rdeg_proxy_quick,-0.0014974580355919468,0.9882439088549915,-0.079711634029075,0.09978298346953295,0.28251261215208123,0.3468439606832808
Otx2,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9878093645285223,0.9878093645285223,rdeg_proxy_quick,-0.0013779031473677339,0.9878093645285223,-0.0,0.09973910753065154,0.2644081536878877,0.3466914486627821
Prdm16,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9835273279625126,0.9835273279625126,rdeg_proxy_quick,-0.0011280919436830487,0.9835273279625126,-0.0,0.09930675031594619,0.22859620690280696,0.34518858230657434
Dach2,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9796589452674224,0.9796589452674224,rdeg_proxy_quick,-0.0016707392153329996,0.9796589452674224,-0.18266535659595373,0.0989161597309101,0.27783008833503436,0.3438308960477657
Hoxd4,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9560452269046682,0.9560452269046682,rdeg_proxy_quick,-0.0014826637564692526,0.9560452269046682,-0.0,0.09653188268358186,0.2587248771631885,0.3355431894097489
Rorb,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9136534498166745,0.9136534498166745,rdeg_proxy_quick,-0.001142703706864239,0.9136534498166745,-0.0,0.0922515851229155,0.1975614372883124,0.32066494757708414
Satb2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,1.0759744977714325,1.0759744977714325,rdeg_proxy_quick,-0.0023224644153378724,1.0759744977714325,-0.04855811060098744,0.07445260731838607,0.4206654303282767,0.3434462317612442
Rfx4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9859889958778513,0.9859889958778513,rdeg_proxy_quick,-0.0026671160780824365,0.9859889958778513,-0.08368094157019161,0.06887681889298683,0.3781238506921752,0.31537406786244965
Eya1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9712847628419088,0.9712847628419088,rdeg_proxy_quick,-0.0011124982719775082,0.9712847628419088,-0.013556425831946281,0.06796569776079443,0.22447193024788376,0.3107868884712716
Lef1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.957943102227188,0.957943102227188,rdeg_proxy_quick,-0.00127536569139915,0.957943102227188,-0.0,0.06713900595749549,0.24245047199761466,0.3066247815142925
Prox1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9291211797666892,0.9291211797666892,rdeg_proxy_quick,-0.0010182005935348455,0.9291211797666892,-0.0,0.06535310780422345,0.21213488509829154,0.2976334027458957
Eya4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9015167651386381,0.9015167651386381,rdeg_proxy_quick,-0.0015024773601907875,0.9015167651386381,-0.0,0.06364265031569342,0.29627998293675634,0.28902184160035294
Glis3,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8922410699915054,0.8922410699915054,rdeg_proxy_quick,-0.0011694211803841906,0.8922410699915054,-0.0,0.06306789868848041,0.23127831962194648,0.2861281661863568
Pax3,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8901586850242125,0.8901586850242125,rdeg_proxy_quick,-0.002098608613014186,0.8901586850242125,-0.0,0.06293886748063554,0.3066900813556592,0.28547853873668866
Nrg1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8900022066968637,0.8900022066968637,rdeg_proxy_quick,-0.0015175018273293449,0.8900022066968637,-0.0,0.06292917158487348,0.2528872282657293,0.2854297232590894
Zbtb16,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.870483868716171,0.870483868716171,rdeg_proxy_quick,-0.0015526488132308791,0.870483868716171,-0.0,0.0617197531707329,0.28218439712602417,0.27934072034977564
Satb1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8626564523901561,0.8626564523901561,rdeg_proxy_quick,-0.0014974580355919468,0.8626564523901561,-0.079711634029075,0.06123474151404416,0.28251261215208123,0.2768988546115832
Otx2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8622219080636871,0.8622219080636871,rdeg_proxy_quick,-0.0013779031473677339,0.8622219080636871,-0.0,0.06120781576295245,0.2644081536878877,0.27676329277887424
Prdm16,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8579398714976774,0.8579398714976774,rdeg_proxy_quick,-0.0011280919436830487,0.8579398714976774,-0.0,0.06094248713312351,0.22859620690280696,0.27542745500754284
Dach2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8540714888025872,0.8540714888025872,rdeg_proxy_quick,-0.0016707392153329996,0.8540714888025872,-0.18266535659595373,0.06070278981519548,0.27783008833503436,0.2742206620158423
Hoxd4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8304577704398329,0.8304577704398329,rdeg_proxy_quick,-0.0014826637564692526,0.8304577704398329,-0.0,0.0592396085831411,0.2587248771631885,0.26685405119309935
Rorb,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.7880659933518394,0.7880659933518394,rdeg_proxy_quick,-0.001142703706864239,0.7880659933518394,-0.0,0.05661287899842562,0.1975614372883124,0.25362937733638546
Satb2,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,1.001129661531419,1.001129661531419,rdeg_proxy_quick,-0.0023224644153378724,1.001129661531419,-0.04855811060098744,0.048607170243945466,0.4206654303282767,0.2988895856268002
Rfx4,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.911144159637838,0.911144159637838,rdeg_proxy_quick,-0.0026671160780824365,0.911144159637838,-0.08368094157019161,0.04496695793977983,0.3781238506921752,0.27275299784923934
Eya1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8964399266018954,0.8964399266018954,rdeg_proxy_quick,-0.0011124982719775082,0.8964399266018954,-0.013556425831946281,0.04437212289530724,0.22447193024788376,0.2684821045457811
Lef1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8830982659871748,0.8830982659871748,rdeg_proxy_quick,-0.00127536569139915,0.8830982659871748,-0.0,0.04383240842902417,0.24245047199761466,0.26460697492581786
Prox1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8542763435266759,0.8542763435266759,rdeg_proxy_quick,-0.0010182005935348455,0.8542763435266759,-0.0,0.04266646597648893,0.21213488509829154,0.25623555185815794
Eya4,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8266719288986248,0.8266719288986248,rdeg_proxy_quick,-0.0015024773601907875,0.8266719288986248,-0.0,0.04154977575791174,0.29627998293675634,0.24821775798256795
Glis3,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.817396233751492,0.817396233751492,rdeg_proxy_quick,-0.0011694211803841906,0.817396233751492,-0.0,0.04117454309382976,0.23127831962194648,0.24552360153170275
Pax3,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8153138487841993,0.8153138487841993,rdeg_proxy_quick,-0.002098608613014186,0.8153138487841993,-0.0,0.041090303708368386,0.3066900813556592,0.24491876590441822
Nrg1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8151573704568505,0.8151573704568505,rdeg_proxy_quick,-0.0015175018273293449,0.8151573704568505,-0.0,0.041083973640517864,0.2528872282657293,0.2448733162547305
Zbtb16,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7956390324761576,0.7956390324761576,rdeg_proxy_quick,-0.0015526488132308791,0.7956390324761576,-0.0,0.040294392068164035,0.28218439712602417,0.23920415018720345
Satb1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.787811616150143,0.787811616150143,rdeg_proxy_quick,-0.0014974580355919468,0.787811616150143,-0.079711634029075,0.0399777470906933,0.28251261215208123,0.23693065112822903
Otx2,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7873770718236739,0.7873770718236739,rdeg_proxy_quick,-0.0013779031473677339,0.7873770718236739,-0.0,0.03996016832999706,0.2644081536878877,0.23680443628591552
Prdm16,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7830950352576641,0.7830950352576641,rdeg_proxy_quick,-0.0011280919436830487,0.7830950352576641,-0.0,0.03978694573450707,0.22859620690280696,0.23556070454892308
