perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
Rorb,RDEG-derived,Theiler stage 15,15,neural_response_axis,rdeg_proxy,1.0,0.9136534498166745,0.9136534498166745,rdeg_proxy_quick,0.9925375646288661,0.9925375646288662,0.1038725589036914,-0.2684176061138436,0.9925375646288662,0.7523741847328391,off_manifold_collapse
Satb2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,1.0759744977714325,1.0759744977714325,rdeg_proxy_quick,1.208528987207739,1.208528987207739,-0.1640671853350837,-0.06395341041700209,1.0444618018726552,0.7523741847328391,off_manifold_collapse
Rfx4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9859889958778513,0.9859889958778513,rdeg_proxy_quick,1.1074142760528536,1.1074142760528536,-0.15055292943695997,-0.10507023000127158,0.9568613466158936,0.7523741847328391,off_manifold_collapse
Eya1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9712847628419088,0.9712847628419088,rdeg_proxy_quick,1.0465058903081157,1.0465058903081157,-0.17561138316811153,-0.23654933763564467,0.8708945071400042,0.7523741847328391,off_manifold_collapse
Lef1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.957943102227188,0.957943102227188,rdeg_proxy_quick,1.0368053085289495,1.0368053085289495,-0.17767018836358117,-0.2241722106198183,0.8591351201653683,0.7523741847328391,off_manifold_collapse
Prox1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9291211797666892,0.9291211797666892,rdeg_proxy_quick,1.0005623838766524,1.0005623838766524,-0.17723351339152005,-0.2551666130937713,0.8233288704851324,0.7523741847328391,off_manifold_collapse
Eya4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.9015167651386381,0.9015167651386381,rdeg_proxy_quick,0.9940324820721514,0.9940324820721513,-0.17076365647897296,-0.1872975351292272,0.8232688255931784,0.7523741847328391,off_manifold_collapse
Glis3,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8922410699915054,0.8922410699915054,rdeg_proxy_quick,0.9671773585970582,0.9671773585970583,-0.17375916343235154,-0.24644342391240814,0.7934181951647068,0.7523741847328391,off_manifold_collapse
Pax3,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8901586850242125,0.8901586850242125,rdeg_proxy_quick,0.985852418875699,0.985852418875699,-0.16924882616658588,-0.17970531418249158,0.8166035927091131,0.7523741847328391,off_manifold_collapse
Nrg1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8900022066968637,0.8900022066968637,rdeg_proxy_quick,0.9703032456470114,0.9703032456470115,-0.17244615223218207,-0.2279095618215392,0.7978570934148295,0.7523741847328391,off_manifold_collapse
Zbtb16,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.870483868716171,0.870483868716171,rdeg_proxy_quick,0.9587560567588477,0.9587560567588476,-0.1691478817687938,-0.20522177040098533,0.7896081749900538,0.7523741847328391,off_manifold_collapse
Satb1,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8626564523901561,0.8626564523901561,rdeg_proxy_quick,0.9543418607129281,0.9543418607129281,-0.14421311856317542,-0.20571984575136648,0.8101287421497527,0.7523741847328391,off_manifold_collapse
Otx2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8622219080636871,0.8622219080636871,rdeg_proxy_quick,0.9453488805932881,0.945348880593288,-0.16955016343294815,-0.2229268568348276,0.7757987171603399,0.7523741847328391,off_manifold_collapse
Prdm16,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8579398714976774,0.8579398714976774,rdeg_proxy_quick,0.9316075306786322,0.9316075306786322,-0.17126543475619682,-0.2561214693089595,0.7603420959224354,0.7523741847328391,off_manifold_collapse
Dach2,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8540714888025872,0.8540714888025872,rdeg_proxy_quick,0.9585817075280166,0.9585817075280167,-0.11183776383603816,-0.20898786784522816,0.8467439436919786,0.7523741847328391,off_manifold_collapse
Hoxd4,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.8304577704398329,0.8304577704398329,rdeg_proxy_quick,0.9117682187387719,0.911768218738772,-0.16716485433831507,-0.23447413363514735,0.7446033644004569,0.7523741847328391,developmental_delay
