perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
KO_PAX3,perturbation_mean,Theiler stage 12,12,embryonic blood vessel endothelial progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,,-0.9522071785935036,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 12,12,primitive erythroid progenitor,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782812,,-2.264603924783146,0.9326516391782812,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 13,13,embryonic blood vessel endothelial progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,1.1222497168272914,-0.19004875663676346,0.9304311065503106,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 13,13,primitive erythroid progenitor,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,2.126057965489788,-0.4196129785754963,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 14,14,embryonic blood vessel endothelial progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9286413057477007,-0.04816899754134618,-0.21893821755846543,0.8844826416369348,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 14,14,megakaryocyte,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,,-1.24426183607079,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 14,14,primitive erythroid progenitor,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,-0.030435331886901174,-0.33876147964072756,0.9022163072913799,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,central nervous system macrophage,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,,-0.023022133623717744,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,embryonic blood vessel endothelial progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,-0.025508199818400912,-0.19499580726338595,0.9071434393598801,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,erythroid progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,,-0.18784344526935892,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,hematopoietic stem cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,,-0.2017203110809871,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,megakaryocyte,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782812,0.5282291351005207,-2.1029828546696403,0.9326516391782812,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 15,15,primitive erythroid progenitor,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,0.04343620739661158,-0.3589031921359045,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,central nervous system macrophage,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9319321252818314,0.8014278186813469,0.022681507281059887,0.9092506180007716,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,embryonic blood vessel endothelial progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,0.024024591927841232,-0.20343350873649446,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,erythroid progenitor cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,0.2933870269237112,-0.5447491856709854,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,hematopoietic stem cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,0.07169269810653334,-0.16661682748440843,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,megakaryocyte,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,0.9741807492449612,-3.5863136301281977,0.9326516391782812,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 16,16,primitive erythroid progenitor,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.9326516391782811,0.13459423626619138,-0.3324161306703832,0.9326516391782811,3.5336993537991024,reversible_response
KO_PAX3,perturbation_mean,Theiler stage 17,17,Kupffer cell,hematopoietic,1.0,0.9326516391782811,0.9326516391782811,perturbation_mean,0.9326516391782811,0.932651639178281,,-0.6779042375168474,0.9326516391782811,3.5336993537991024,reversible_response
