perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
KO_PAX3,global_mean,Theiler stage 20,20,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.6963947410665565,-4.91049407502701,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 20,20,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,,-0.10101007385107219,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 20,20,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,,-3.3223191022238585,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 20,20,primitive erythroid progenitor,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.08294413681094692,-0.5900393689442851,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,Kupffer cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.03721215805560407,-0.3348774835636126,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,central nervous system macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.17467898459518671,-0.12045101285229065,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,conventional dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.6857221490569257,,-0.06310883354765684,0.6857221490569257,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,erythroid progenitor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.016065203716566945,-0.40722838897136526,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,granulocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.6981906176708808,-0.7345162446617339,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,hematopoietic stem cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.3095957939752577,-0.5461635366468209,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.10469759665842882,-3.277682376380866,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.22266900084620667,-0.16892037223131118,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.872565774075724,-2.326306360513491,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 21,21,primitive erythroid progenitor,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.4074314405378058,-0.3185914428925529,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,Kupffer cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,-0.007930359779940166,-0.3198277735765116,0.7128575802711752,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,central nervous system macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.049092244049495304,-0.17054801805056763,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,conventional dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.07930034846025913,0.002017689618379337,0.7187702504327359,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,erythroid progenitor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,-0.012005839545309982,-0.8434361561545287,0.7087821005058053,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,granulocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.34421355354109484,-0.479840917893259,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,hematopoietic stem cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,-0.050461802475834205,-0.5163516146476996,0.670326137575281,3.5336993537991024,developmental_delay
KO_PAX3,global_mean,Theiler stage 22,22,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.250936979916474,-4.246675702833471,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,-0.022601262089093077,-0.29159133005956095,0.6981866779620223,3.5336993537991024,reversible_response
