tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Nrg1,neural,Theiler stage 18,18,Theiler stage 19,300,tf_knockdown_zero_shot_grn_projection,0.3104501962661743,0.31045016646385193,0.3104501962661743,0.2888635680913598,0.12595880031585693,0.7732319235801697,0.31045018853123296,1.027772234865272,0.3895396203930418,0.3293006611097032,0.562445635633383,0.6958264708898145,1.0,10,4,0.27854353189468384,neural cell,115
Nrg1,erythroid,Theiler stage 16,16,Theiler stage 17,300,tf_knockdown_zero_shot_grn_projection,0.30945220589637756,0.30945226550102234,0.30945220589637756,0.2900190050233868,-0.0361616425216198,0.6360197067260742,0.309452193742555,1.0498371826109212,0.3895396203930418,0.5211190995375902,0.562445635633383,0.6958264708898145,1.0,10,17,0.3023209273815155,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,116
Lef1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,300,tf_knockdown_zero_shot_grn_projection,0.3080567419528961,0.3080568015575409,0.3080567419528961,0.29164237577687147,-0.017308132722973824,0.5155642628669739,0.30805673225493285,1.0528991238020495,0.6440534452943396,0.6049293945595217,0.6669700902954203,0.5987735608331716,1.0,10,22,0.3056974411010742,cardiac muscle cell;muscle precursor cell;myoblast;myotube,117
Eya1,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,300,tf_knockdown_zero_shot_grn_projection,0.30790308117866516,0.3079030215740204,0.2974679179700994,0.304260306714546,0.14728817343711853,0.6457358002662659,0.3079030455967556,0.9499574309983302,0.802633056333892,0.3293006611097032,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.20246168971061707,cardiac muscle cell;muscle precursor cell;myoblast;myotube,118
Pax3,neural,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.30756881833076477,0.30756881833076477,0.30756881833076477,0.29221212840497346,0.033637456595897675,0.7398144006729126,0.3075687820877713,1.0465630867956555,0.3895396203930418,0.4880959705471063,0.5626863715216118,0.5653866848062744,1.0,10,6,0.2987312078475952,neural cell,119
Satb2,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.3064069449901581,0.3064069151878357,0.26921058918080115,0.34066954196112964,0.08913636952638626,0.5620912909507751,0.30640693977299926,0.9874684244102585,0.2752728707771155,0.5871494513452701,0.8485568526711808,1.0,0.8786047234975314,10,33,0.23762546479701996,cardiac muscle cell;muscle precursor cell;myoblast;myotube,120
Eya4,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.30633828043937683,0.30633825063705444,0.30633828043937683,0.29365398640101226,-0.1942550390958786,0.6859666705131531,0.3063382541543572,0.9929798953191431,0.3895396203930418,0.4880959705471063,0.5801603409284204,0.6929618611863627,1.0,10,23,0.2430291771888733,cardiac muscle cell;muscle precursor cell;myoblast;myotube,121
Rfx4,mesoderm_muscle,Theiler stage 16,16,Theiler stage 17,300,tf_knockdown_zero_shot_grn_projection,0.304720938205719,0.304720938205719,0.24097260064270215,0.38140617233959084,0.19165891408920288,0.583955705165863,0.3047209529891188,0.9194245343012628,0.6296250966389736,0.5211190995375902,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,cardiac muscle cell;muscle precursor cell;myoblast;myotube,122
Otx2,erythroid,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.303512841463089,0.30351293087005615,0.303512841463089,0.29699161709345034,-0.020762233063578606,0.8422200679779053,0.3035128784029231,1.0383057742352504,0.19084787500761377,0.5871494513452701,0.5197067146592651,0.5741734665562692,1.0,10,0,0.2897731065750122,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,123
Lef1,erythroid,Theiler stage 17,17,Theiler stage 18,300,tf_knockdown_zero_shot_grn_projection,0.30255189538002014,0.30255189538002014,0.30255189538002014,0.2981353856095683,0.031645409762859344,0.5857927799224854,0.30255188987719545,1.0713440958234948,0.5775279554422148,0.4711716925057417,0.6669700902954203,0.5987735608331716,1.0,10,24,0.32643407583236694,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,124
Eya4,neural,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.30203551054000854,0.30203548073768616,0.30203551054000854,0.2987518324115639,-0.006773208733648062,0.6378514766693115,0.3020354858907176,0.9718588415751904,0.3895396203930418,0.5871494513452701,0.5801603409284204,0.6929618611863627,1.0,10,5,0.22265076637268066,neural cell,125
Glis3,erythroid,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.3017430007457733,0.3017430305480957,0.3017430007457733,0.29910158833383294,-0.05351852998137474,0.809098482131958,0.30174300951821237,0.9086362740031193,0.35455919790980606,0.5871494513452701,0.5658900407020623,0.5544339379778265,1.0,10,0,0.16698360443115234,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,126
Nrg1,neural,Theiler stage 16,16,Theiler stage 17,300,tf_knockdown_zero_shot_grn_projection,0.30071038007736206,0.3007103204727173,0.30071038007736206,0.30033957724788674,-0.18487323820590973,0.6313213109970093,0.30071034855291723,1.027772234865272,0.3895396203930418,0.5211190995375902,0.562445635633383,0.6958264708898145,1.0,10,4,0.27854353189468384,neural cell,127
Lef1,neural,Theiler stage 15,15,Theiler stage 16,300,tf_knockdown_zero_shot_grn_projection,0.2992994487285614,0.299299418926239,0.2992994487285614,0.30203940351165964,0.10220208019018173,0.5113734602928162,0.2992994490893732,1.0313512481248346,0.6440534452943396,0.6049293945595217,0.6669700902954203,0.5987735608331716,1.0,10,3,0.2823341488838196,neural cell,128
