source_lineage,target_lineage,mass,source_time,target_time
Anterior Primitive Streak,Primitive Streak,0.00026793061988428235,7.25,7.5
Anterior Primitive Streak,Rostral neurectoderm,0.00036425169673748314,7.25,7.5
Anterior Primitive Streak,Somitic mesoderm,0.0003429831413086504,7.25,7.5
Anterior Primitive Streak,Stripped,4.7825847104832064e-06,7.25,7.5
Anterior Primitive Streak,Surface ectoderm,0.0007830634713172913,7.25,7.5
Def. endoderm,Blood progenitors 1,3.3684027584968135e-05,7.25,7.5
Def. endoderm,Blood progenitors 2,5.3955987823428586e-05,7.25,7.5
Def. endoderm,Caudal Mesoderm,0.002008314011618495,7.25,7.5
Def. endoderm,Caudal epiblast,0.0028429455123841763,7.25,7.5
Def. endoderm,Caudal neurectoderm,0.0023885993286967278,7.25,7.5
Def. endoderm,Def. endoderm,0.03890269994735718,7.25,7.5
Def. endoderm,Epiblast,0.00022346089826896787,7.25,7.5
Def. endoderm,ExE mesoderm,0.00011035165516659617,7.25,7.5
Def. endoderm,Gut,0.03685535117983818,7.25,7.5
Def. endoderm,Haematoendothelial progenitors,3.680368172354065e-05,7.25,7.5
Def. endoderm,Intermediate mesoderm,0.0020220079459249973,7.25,7.5
Def. endoderm,Mesenchyme,0.0006181119824759662,7.25,7.5
Def. endoderm,Mixed mesoderm,4.3761108827311546e-05,7.25,7.5
Def. endoderm,Nascent mesoderm,0.0001842347119236365,7.25,7.5
Def. endoderm,Notochord,0.004658183548599482,7.25,7.5
Def. endoderm,PGC,0.0015096652787178755,7.25,7.5
Def. endoderm,Paraxial mesoderm,7.265998283401132e-05,7.25,7.5
Def. endoderm,Pharyngeal mesoderm,3.755484794965014e-05,7.25,7.5
Def. endoderm,Primitive Streak,0.0030267091933637857,7.25,7.5
Def. endoderm,Rostral neurectoderm,0.001825041021220386,7.25,7.5
Def. endoderm,Somitic mesoderm,0.003818273777142167,7.25,7.5
Def. endoderm,Stripped,6.36260119790677e-06,7.25,7.5
Def. endoderm,Surface ectoderm,0.0021695299074053764,7.25,7.5
Epiblast,Blood progenitors 1,0.0007977364002726972,7.25,7.5
Epiblast,Blood progenitors 2,0.00019689610053319484,7.25,7.5
Epiblast,Caudal Mesoderm,0.002474599052220583,7.25,7.5
Epiblast,Caudal epiblast,0.00501659233123064,7.25,7.5
Epiblast,Caudal neurectoderm,0.009694848209619522,7.25,7.5
Epiblast,Def. endoderm,0.0025648612063378096,7.25,7.5
Epiblast,Epiblast,0.029980313032865524,7.25,7.5
Epiblast,ExE mesoderm,3.6653265851782635e-05,7.25,7.5
Epiblast,Gut,0.0009462792077101767,7.25,7.5
Epiblast,Haematoendothelial progenitors,2.102133476000745e-05,7.25,7.5
Epiblast,Intermediate mesoderm,0.00018540564633440226,7.25,7.5
Epiblast,Mesenchyme,2.9062279281788506e-05,7.25,7.5
Epiblast,Mixed mesoderm,0.00011202569294255227,7.25,7.5
Epiblast,Nascent mesoderm,9.335972572444007e-05,7.25,7.5
Epiblast,Notochord,2.5608431997170555e-07,7.25,7.5
Epiblast,PGC,0.0010822388576343656,7.25,7.5
Epiblast,Paraxial mesoderm,0.0001576729118824005,7.25,7.5
Epiblast,Pharyngeal mesoderm,0.00010721162834670395,7.25,7.5
Epiblast,Primitive Streak,0.0066076177172362804,7.25,7.5
Epiblast,Rostral neurectoderm,0.019767777994275093,7.25,7.5
Epiblast,Somitic mesoderm,3.64228653779719e-05,7.25,7.5
Epiblast,Stripped,0.016756510362029076,7.25,7.5
Epiblast,Surface ectoderm,0.006782937329262495,7.25,7.5
ExE mesoderm,Blood progenitors 1,6.85609265929088e-05,7.25,7.5
ExE mesoderm,Blood progenitors 2,2.0304019926697947e-05,7.25,7.5
ExE mesoderm,Caudal Mesoderm,5.268517998047173e-05,7.25,7.5
ExE mesoderm,Caudal epiblast,7.265360181918368e-06,7.25,7.5
ExE mesoderm,Caudal neurectoderm,8.544449883629568e-06,7.25,7.5
ExE mesoderm,Def. endoderm,2.610630326671526e-05,7.25,7.5
ExE mesoderm,Epiblast,2.8518531962618e-06,7.25,7.5
ExE mesoderm,ExE mesoderm,0.007931089960038662,7.25,7.5
ExE mesoderm,Gut,2.3892498575150967e-05,7.25,7.5
ExE mesoderm,Haematoendothelial progenitors,0.0001747073547448963,7.25,7.5
ExE mesoderm,Intermediate mesoderm,0.002824044320732355,7.25,7.5
ExE mesoderm,Mesenchyme,0.007710883393883705,7.25,7.5
ExE mesoderm,Mixed mesoderm,0.00010341362212784588,7.25,7.5
ExE mesoderm,Nascent mesoderm,0.00021007168106734753,7.25,7.5
ExE mesoderm,Notochord,8.338307679878199e-07,7.25,7.5
ExE mesoderm,PGC,0.0017270812531933188,7.25,7.5
ExE mesoderm,Paraxial mesoderm,8.429379704466555e-06,7.25,7.5
ExE mesoderm,Pharyngeal mesoderm,0.00014030048623681068,7.25,7.5
ExE mesoderm,Primitive Streak,5.536107892112341e-07,7.25,7.5
ExE mesoderm,Rostral neurectoderm,9.115027751249727e-06,7.25,7.5
ExE mesoderm,Somitic mesoderm,0.00010744992323452607,7.25,7.5
ExE mesoderm,Stripped,0.0008514213259331882,7.25,7.5
ExE mesoderm,Surface ectoderm,0.000978891970589757,7.25,7.5
Haematoendothelial progenitors,Blood progenitors 1,0.043497856706380844,7.25,7.5
Haematoendothelial progenitors,Blood progenitors 2,0.03888339176774025,7.25,7.5
Haematoendothelial progenitors,Caudal Mesoderm,9.842667168413755e-06,7.25,7.5
Haematoendothelial progenitors,Caudal epiblast,7.924672900117002e-06,7.25,7.5
Haematoendothelial progenitors,Caudal neurectoderm,1.0341958841308951e-05,7.25,7.5
Haematoendothelial progenitors,Def. endoderm,6.535501142934663e-06,7.25,7.5
Haematoendothelial progenitors,Epiblast,7.889964308560593e-07,7.25,7.5
Haematoendothelial progenitors,ExE mesoderm,0.0008667204529047012,7.25,7.5
Haematoendothelial progenitors,Gut,1.2091791177226696e-05,7.25,7.5
Haematoendothelial progenitors,Haematoendothelial progenitors,0.05275053158402443,7.25,7.5
Haematoendothelial progenitors,Intermediate mesoderm,0.00013418574235402048,7.25,7.5
Haematoendothelial progenitors,Mesenchyme,0.0008845505071803927,7.25,7.5
Haematoendothelial progenitors,Mixed mesoderm,0.00011433145118644461,7.25,7.5
Haematoendothelial progenitors,Nascent mesoderm,2.0821851649088785e-05,7.25,7.5
Haematoendothelial progenitors,Notochord,1.471941596387083e-10,7.25,7.5
Haematoendothelial progenitors,PGC,2.954774390673265e-05,7.25,7.5
Haematoendothelial progenitors,Paraxial mesoderm,8.64213416207349e-06,7.25,7.5
Haematoendothelial progenitors,Pharyngeal mesoderm,0.0006004662136547267,7.25,7.5
Haematoendothelial progenitors,Primitive Streak,2.4018538624659413e-06,7.25,7.5
Haematoendothelial progenitors,Rostral neurectoderm,6.214452241692925e-06,7.25,7.5
Haematoendothelial progenitors,Somitic mesoderm,2.5392332645424176e-06,7.25,7.5
Haematoendothelial progenitors,Stripped,2.39424298342783e-05,7.25,7.5
Haematoendothelial progenitors,Surface ectoderm,5.7381632359465584e-05,7.25,7.5
Mesenchyme,Blood progenitors 1,0.0010748885106295347,7.25,7.5
Mesenchyme,Blood progenitors 2,0.0003112819977104664,7.25,7.5
Mesenchyme,Caudal Mesoderm,3.0351524401339702e-05,7.25,7.5
Mesenchyme,Caudal epiblast,9.70694327406818e-06,7.25,7.5
Mesenchyme,Caudal neurectoderm,1.4890525562805124e-05,7.25,7.5
Mesenchyme,Def. endoderm,2.403996404609643e-05,7.25,7.5
Mesenchyme,Epiblast,8.270370130958327e-07,7.25,7.5
Mesenchyme,ExE mesoderm,0.0057418616488575935,7.25,7.5
Mesenchyme,Gut,1.7307982489001006e-05,7.25,7.5
Mesenchyme,Haematoendothelial progenitors,0.0033915950916707516,7.25,7.5
Mesenchyme,Intermediate mesoderm,0.00022750944481231272,7.25,7.5
Mesenchyme,Mesenchyme,0.029746048152446747,7.25,7.5
Mesenchyme,Mixed mesoderm,7.819675374776125e-05,7.25,7.5
Mesenchyme,Nascent mesoderm,3.443339664954692e-05,7.25,7.5
Mesenchyme,Notochord,2.1910513403611276e-09,7.25,7.5
Mesenchyme,PGC,9.420591231901199e-05,7.25,7.5
Mesenchyme,Paraxial mesoderm,1.5830231859581545e-05,7.25,7.5
Mesenchyme,Pharyngeal mesoderm,0.0014265241334214807,7.25,7.5
Mesenchyme,Primitive Streak,1.8369993313172017e-06,7.25,7.5
Mesenchyme,Rostral neurectoderm,9.267313544114586e-06,7.25,7.5
Mesenchyme,Somitic mesoderm,4.982617610949092e-06,7.25,7.5
Mesenchyme,Stripped,0.0008572351071052253,7.25,7.5
Mesenchyme,Surface ectoderm,0.002864193171262741,7.25,7.5
Mixed mesoderm,Blood progenitors 1,0.004478665068745613,7.25,7.5
Mixed mesoderm,Blood progenitors 2,0.0029222003649920225,7.25,7.5
Mixed mesoderm,Caudal Mesoderm,0.0004020153428427875,7.25,7.5
Mixed mesoderm,Caudal epiblast,0.00022713589714840055,7.25,7.5
Mixed mesoderm,Caudal neurectoderm,0.0004170453757978976,7.25,7.5
Mixed mesoderm,Def. endoderm,0.0006333694327622652,7.25,7.5
Mixed mesoderm,Epiblast,2.7044929083785973e-05,7.25,7.5
Mixed mesoderm,ExE mesoderm,0.011274794116616249,7.25,7.5
Mixed mesoderm,Gut,0.00011201824236195534,7.25,7.5
Mixed mesoderm,Haematoendothelial progenitors,0.005035570356994867,7.25,7.5
Mixed mesoderm,Intermediate mesoderm,0.005550354719161987,7.25,7.5
Mixed mesoderm,Mesenchyme,0.009263303130865097,7.25,7.5
Mixed mesoderm,Mixed mesoderm,0.013271885924041271,7.25,7.5
Mixed mesoderm,Nascent mesoderm,0.0033591999672353268,7.25,7.5
Mixed mesoderm,Notochord,1.3795003361849467e-08,7.25,7.5
Mixed mesoderm,PGC,0.0016588596627116203,7.25,7.5
Mixed mesoderm,Paraxial mesoderm,0.012216840870678425,7.25,7.5
Mixed mesoderm,Pharyngeal mesoderm,0.006885150447487831,7.25,7.5
Mixed mesoderm,Primitive Streak,4.578289735945873e-05,7.25,7.5
Mixed mesoderm,Rostral neurectoderm,0.00027050470816902816,7.25,7.5
Mixed mesoderm,Somitic mesoderm,0.0009099263697862625,7.25,7.5
Mixed mesoderm,Stripped,3.0436794986599125e-05,7.25,7.5
Mixed mesoderm,Surface ectoderm,0.0014676668215543032,7.25,7.5
Nascent mesoderm,Blood progenitors 1,0.007873481139540672,7.25,7.5
Nascent mesoderm,Blood progenitors 2,0.0069191232323646545,7.25,7.5
Nascent mesoderm,Caudal Mesoderm,0.02433410845696926,7.25,7.5
Nascent mesoderm,Caudal epiblast,0.015623566694557667,7.25,7.5
Nascent mesoderm,Caudal neurectoderm,0.007423671428114176,7.25,7.5
Nascent mesoderm,Def. endoderm,0.006122449412941933,7.25,7.5
Nascent mesoderm,Epiblast,0.0009411529172211885,7.25,7.5
Nascent mesoderm,ExE mesoderm,0.01526696141809225,7.25,7.5
Nascent mesoderm,Gut,0.0005243088235147297,7.25,7.5
Nascent mesoderm,Haematoendothelial progenitors,0.004901248030364513,7.25,7.5
Nascent mesoderm,Intermediate mesoderm,0.036683253943920135,7.25,7.5
Nascent mesoderm,Mesenchyme,0.009500809013843536,7.25,7.5
Nascent mesoderm,Mixed mesoderm,0.027736932039260864,7.25,7.5
Nascent mesoderm,Nascent mesoderm,0.03664584457874298,7.25,7.5
Nascent mesoderm,Notochord,3.566414306988008e-05,7.25,7.5
Nascent mesoderm,PGC,0.017268262803554535,7.25,7.5
Nascent mesoderm,Paraxial mesoderm,0.012392262928187847,7.25,7.5
Nascent mesoderm,Pharyngeal mesoderm,0.007384094875305891,7.25,7.5
Nascent mesoderm,Primitive Streak,0.007927602156996727,7.25,7.5
Nascent mesoderm,Rostral neurectoderm,0.004764522425830364,7.25,7.5
Nascent mesoderm,Somitic mesoderm,0.010727865621447563,7.25,7.5
Nascent mesoderm,Stripped,3.7827259802725166e-05,7.25,7.5
Nascent mesoderm,Surface ectoderm,0.0033327576238662004,7.25,7.5
Notochord,Blood progenitors 1,1.8786057154329683e-09,7.25,7.5
Notochord,Blood progenitors 2,3.050400487758509e-10,7.25,7.5
Notochord,Caudal Mesoderm,2.543412165323389e-07,7.25,7.5
Notochord,Caudal epiblast,1.4989403496201703e-07,7.25,7.5
Notochord,Caudal neurectoderm,7.445109417858475e-08,7.25,7.5
Notochord,Def. endoderm,0.003081842791289091,7.25,7.5
Notochord,Epiblast,1.1206434002986043e-08,7.25,7.5
Notochord,ExE mesoderm,9.067671946638711e-09,7.25,7.5
Notochord,Gut,8.400389560847543e-06,7.25,7.5
Notochord,Haematoendothelial progenitors,1.6895252974435948e-09,7.25,7.5
Notochord,Intermediate mesoderm,7.500985361730272e-07,7.25,7.5
Notochord,Mesenchyme,9.752399137141765e-07,7.25,7.5
Notochord,Mixed mesoderm,2.4696852563010907e-08,7.25,7.5
Notochord,Nascent mesoderm,4.756611815537326e-08,7.25,7.5
Notochord,Notochord,0.019875934347510338,7.25,7.5
Notochord,PGC,2.571878212620504e-06,7.25,7.5
Notochord,Paraxial mesoderm,5.058356578047096e-08,7.25,7.5
Notochord,Pharyngeal mesoderm,1.7395531681785315e-09,7.25,7.5
Notochord,Primitive Streak,1.2567785745432047e-07,7.25,7.5
Notochord,Rostral neurectoderm,7.202914531490023e-08,7.25,7.5
Notochord,Somitic mesoderm,1.6948662960203364e-05,7.25,7.5
Notochord,Stripped,8.222733605123267e-09,7.25,7.5
Notochord,Surface ectoderm,2.5166391992570425e-07,7.25,7.5
Primitive Streak,Blood progenitors 1,0.00018899388669524342,7.25,7.5
Primitive Streak,Blood progenitors 2,0.00032447470584884286,7.25,7.5
Primitive Streak,Caudal Mesoderm,0.020247314125299454,7.25,7.5
Primitive Streak,Caudal epiblast,0.025595935061573982,7.25,7.5
Primitive Streak,Caudal neurectoderm,0.020862478762865067,7.25,7.5
Primitive Streak,Def. endoderm,0.005535255651921034,7.25,7.5
Primitive Streak,Epiblast,0.009978052228689194,7.25,7.5
Primitive Streak,ExE mesoderm,0.0001750338706187904,7.25,7.5
Primitive Streak,Gut,0.0022905494552105665,7.25,7.5
Primitive Streak,Haematoendothelial progenitors,7.49872560845688e-05,7.25,7.5
Primitive Streak,Intermediate mesoderm,0.002143125981092453,7.25,7.5
Primitive Streak,Mesenchyme,0.00013857323210686445,7.25,7.5
Primitive Streak,Mixed mesoderm,0.00011017690849257633,7.25,7.5
Primitive Streak,Nascent mesoderm,0.0008461829274892807,7.25,7.5
Primitive Streak,Notochord,0.0004775900160893798,7.25,7.5
Primitive Streak,PGC,0.0010731329675763845,7.25,7.5
Primitive Streak,Paraxial mesoderm,6.439343269448727e-05,7.25,7.5
Primitive Streak,Pharyngeal mesoderm,4.455152520677075e-05,7.25,7.5
Primitive Streak,Primitive Streak,0.03192480653524399,7.25,7.5
Primitive Streak,Rostral neurectoderm,0.0302403774112463,7.25,7.5
Primitive Streak,Somitic mesoderm,0.0006987784872762859,7.25,7.5
Primitive Streak,Stripped,0.00017635243420954794,7.25,7.5
Primitive Streak,Surface ectoderm,0.007708442397415638,7.25,7.5
Rostral neurectoderm,Blood progenitors 1,0.00012271804735064507,7.25,7.5
Rostral neurectoderm,Blood progenitors 2,7.353960972977802e-05,7.25,7.5
Rostral neurectoderm,Caudal Mesoderm,0.00011743108188966289,7.25,7.5
Rostral neurectoderm,Caudal epiblast,0.0001676042447797954,7.25,7.5
Rostral neurectoderm,Caudal neurectoderm,0.0007492024451494217,7.25,7.5
Rostral neurectoderm,Def. endoderm,5.59087420697324e-05,7.25,7.5
Rostral neurectoderm,Epiblast,0.00036692223511636257,7.25,7.5
Rostral neurectoderm,ExE mesoderm,0.00015417730901390314,7.25,7.5
Rostral neurectoderm,Gut,0.0001450584240956232,7.25,7.5
Rostral neurectoderm,Haematoendothelial progenitors,5.186904309084639e-05,7.25,7.5
Rostral neurectoderm,Intermediate mesoderm,0.00014761145575903356,7.25,7.5
Rostral neurectoderm,Mesenchyme,0.0002078438992612064,7.25,7.5
Rostral neurectoderm,Mixed mesoderm,2.0590063286363147e-05,7.25,7.5
Rostral neurectoderm,Nascent mesoderm,1.3039817531534936e-05,7.25,7.5
Rostral neurectoderm,Notochord,7.010048985733874e-09,7.25,7.5
Rostral neurectoderm,PGC,0.0005172737874090672,7.25,7.5
Rostral neurectoderm,Paraxial mesoderm,5.045414582127705e-06,7.25,7.5
Rostral neurectoderm,Pharyngeal mesoderm,1.0432917406433262e-05,7.25,7.5
Rostral neurectoderm,Primitive Streak,0.00023150609922595322,7.25,7.5
Rostral neurectoderm,Rostral neurectoderm,0.0011194705730304122,7.25,7.5
Rostral neurectoderm,Somitic mesoderm,2.6617542516760295e-06,7.25,7.5
Rostral neurectoderm,Stripped,1.658141627558507e-05,7.25,7.5
Rostral neurectoderm,Surface ectoderm,0.007197761442512274,7.25,7.5
Stripped,Blood progenitors 1,1.8168778481708614e-08,7.25,7.5
Stripped,Blood progenitors 2,9.646447551858728e-08,7.25,7.5
Stripped,Caudal Mesoderm,6.717947371726041e-07,7.25,7.5
Stripped,Caudal epiblast,1.9299014297757822e-07,7.25,7.5
Stripped,Caudal neurectoderm,9.746247542352648e-07,7.25,7.5
Stripped,Def. endoderm,3.809814330679728e-08,7.25,7.5
Stripped,Epiblast,5.910669187869644e-06,7.25,7.5
Stripped,ExE mesoderm,2.5984865370531907e-09,7.25,7.5
Stripped,Gut,1.2958014217190339e-08,7.25,7.5
Stripped,Haematoendothelial progenitors,5.201762576234614e-09,7.25,7.5
Stripped,Intermediate mesoderm,2.568775592237671e-08,7.25,7.5
Stripped,Mesenchyme,3.0607303358465288e-09,7.25,7.5
Stripped,Mixed mesoderm,4.2847618786368e-09,7.25,7.5
Stripped,Nascent mesoderm,7.638944587995411e-09,7.25,7.5
Stripped,Notochord,7.512819810706617e-10,7.25,7.5
Stripped,PGC,1.9921928640087572e-07,7.25,7.5
Stripped,Paraxial mesoderm,5.523936010831676e-07,7.25,7.5
Stripped,Pharyngeal mesoderm,6.030906885001741e-09,7.25,7.5
Stripped,Primitive Streak,1.2144792549406702e-07,7.25,7.5
Stripped,Rostral neurectoderm,1.3472214277499006e-06,7.25,7.5
Stripped,Somitic mesoderm,8.336807688635872e-09,7.25,7.5
Stripped,Stripped,0.0229775570333004,7.25,7.5
Stripped,Surface ectoderm,7.511826538575406e-07,7.25,7.5
Allantois,Allantois,0.010047631338238716,7.75,8.0
Allantois,Blood progenitors 2,3.4638912893569795e-07,7.75,8.0
Allantois,Caudal Mesoderm,8.979803169495426e-06,7.75,8.0
Allantois,Caudal epiblast,2.5462395569775254e-07,7.75,8.0
Allantois,Caudal neurectoderm,6.737884206131639e-08,7.75,8.0
Allantois,Def. endoderm,7.489558973006183e-11,7.75,8.0
Allantois,Erythroid1,7.530145751388773e-08,7.75,8.0
Allantois,ExE mesoderm,0.00894082896411419,7.75,8.0
Allantois,Gut,2.729615573571209e-07,7.75,8.0
Allantois,Haematoendothelial progenitors,0.0010862807976081967,7.75,8.0
Allantois,Intermediate mesoderm,4.890465424978174e-05,7.75,8.0
Allantois,Mesenchyme,0.004842001479119062,7.75,8.0
Allantois,Notochord,3.497806488894639e-08,7.75,8.0
Allantois,Paraxial mesoderm,3.1125603072723607e-06,7.75,8.0
Allantois,Pharyngeal mesoderm,1.1451910722826142e-05,7.75,8.0
Allantois,Rostral neurectoderm,1.0173478415254067e-07,7.75,8.0
Allantois,Somitic mesoderm,5.895142862755165e-07,7.75,8.0
Allantois,Spinal cord,2.7800300728131333e-08,7.75,8.0
Allantois,Stripped,8.004903406799713e-09,7.75,8.0
Allantois,Surface ectoderm,9.029085958900396e-06,7.75,8.0
Blood progenitors 1,Allantois,9.11135648493655e-05,7.75,8.0
Blood progenitors 1,Blood progenitors 2,0.007925132289528847,7.75,8.0
Blood progenitors 1,Caudal Mesoderm,2.2057420210330747e-06,7.75,8.0
Blood progenitors 1,Caudal epiblast,1.8733064734988147e-06,7.75,8.0
Blood progenitors 1,Caudal neurectoderm,9.778548246686114e-07,7.75,8.0
Blood progenitors 1,Def. endoderm,6.6251986535759144e-12,7.75,8.0
Blood progenitors 1,Erythroid1,0.003804856678470969,7.75,8.0
Blood progenitors 1,ExE mesoderm,0.0003377585089765489,7.75,8.0
Blood progenitors 1,Gut,3.416862739413773e-07,7.75,8.0
Blood progenitors 1,Haematoendothelial progenitors,0.011639418080449104,7.75,8.0
Blood progenitors 1,Intermediate mesoderm,1.4073495549382642e-05,7.75,8.0
Blood progenitors 1,Mesenchyme,7.252662180690095e-05,7.75,8.0
Blood progenitors 1,Notochord,1.1220266493694453e-08,7.75,8.0
Blood progenitors 1,Paraxial mesoderm,7.324439138756134e-06,7.75,8.0
Blood progenitors 1,Pharyngeal mesoderm,1.2371287994028535e-05,7.75,8.0
Blood progenitors 1,Rostral neurectoderm,1.7839787460616208e-06,7.75,8.0
Blood progenitors 1,Somitic mesoderm,5.716226041840855e-06,7.75,8.0
Blood progenitors 1,Spinal cord,2.7671285351971164e-06,7.75,8.0
Blood progenitors 1,Stripped,0.0010787475621327758,7.75,8.0
Blood progenitors 1,Surface ectoderm,1.0139020787391928e-06,7.75,8.0
Blood progenitors 2,Allantois,5.602052510766953e-07,7.75,8.0
Blood progenitors 2,Blood progenitors 2,0.03856491297483444,7.75,8.0
Blood progenitors 2,Caudal Mesoderm,9.722101346198997e-09,7.75,8.0
Blood progenitors 2,Caudal epiblast,2.2868025695288452e-08,7.75,8.0
Blood progenitors 2,Caudal neurectoderm,1.620335154939312e-08,7.75,8.0
Blood progenitors 2,Def. endoderm,2.2754921793935283e-15,7.75,8.0
Blood progenitors 2,Erythroid1,0.017899109050631523,7.75,8.0
Blood progenitors 2,ExE mesoderm,3.717688741744496e-06,7.75,8.0
Blood progenitors 2,Gut,3.05379543874551e-09,7.75,8.0
Blood progenitors 2,Haematoendothelial progenitors,1.6709773262846284e-05,7.75,8.0
Blood progenitors 2,Intermediate mesoderm,9.438646486614743e-08,7.75,8.0
Blood progenitors 2,Mesenchyme,4.901075953966938e-07,7.75,8.0
Blood progenitors 2,Notochord,9.495857225538806e-12,7.75,8.0
Blood progenitors 2,Paraxial mesoderm,8.752857638683054e-08,7.75,8.0
Blood progenitors 2,Pharyngeal mesoderm,1.3928928410678054e-07,7.75,8.0
Blood progenitors 2,Rostral neurectoderm,2.7240469435696468e-08,7.75,8.0
Blood progenitors 2,Somitic mesoderm,6.342402159020821e-09,7.75,8.0
Blood progenitors 2,Spinal cord,1.2395195092551603e-08,7.75,8.0
Blood progenitors 2,Stripped,0.0018473999807611108,7.75,8.0
Blood progenitors 2,Surface ectoderm,1.4298307426940937e-08,7.75,8.0
Caudal Mesoderm,Allantois,5.2694245823659e-05,7.75,8.0
Caudal Mesoderm,Blood progenitors 2,3.436372253418085e-07,7.75,8.0
Caudal Mesoderm,Caudal Mesoderm,0.02821592427790165,7.75,8.0
Caudal Mesoderm,Caudal epiblast,0.012400971725583076,7.75,8.0
Caudal Mesoderm,Caudal neurectoderm,0.0013004137435927987,7.75,8.0
Caudal Mesoderm,Def. endoderm,1.0906874514660103e-08,7.75,8.0
Caudal Mesoderm,Erythroid1,7.262041776812111e-07,7.75,8.0
Caudal Mesoderm,ExE mesoderm,0.0002678241871763021,7.75,8.0
Caudal Mesoderm,Gut,0.0006222891388460994,7.75,8.0
Caudal Mesoderm,Haematoendothelial progenitors,0.0002453973866067827,7.75,8.0
Caudal Mesoderm,Intermediate mesoderm,0.0053114695474505424,7.75,8.0
Caudal Mesoderm,Mesenchyme,2.163700628443621e-05,7.75,8.0
Caudal Mesoderm,Notochord,2.331466748728417e-05,7.75,8.0
Caudal Mesoderm,Paraxial mesoderm,0.00011891243775608018,7.75,8.0
Caudal Mesoderm,Pharyngeal mesoderm,0.00010141593520529568,7.75,8.0
Caudal Mesoderm,Rostral neurectoderm,0.0005471781478263438,7.75,8.0
Caudal Mesoderm,Somitic mesoderm,0.006309987511485815,7.75,8.0
Caudal Mesoderm,Spinal cord,0.0012121637118980289,7.75,8.0
Caudal Mesoderm,Stripped,2.3748954802726985e-08,7.75,8.0
Caudal Mesoderm,Surface ectoderm,0.0015806218143552542,7.75,8.0
Caudal epiblast,Allantois,0.00011869262380059808,7.75,8.0
Caudal epiblast,Blood progenitors 2,5.977855153105338e-07,7.75,8.0
Caudal epiblast,Caudal Mesoderm,0.018278976902365685,7.75,8.0
Caudal epiblast,Caudal epiblast,0.02540854923427105,7.75,8.0
Caudal epiblast,Caudal neurectoderm,0.0032769960816949606,7.75,8.0
Caudal epiblast,Def. endoderm,5.3849715797582576e-09,7.75,8.0
Caudal epiblast,Erythroid1,1.767709591149469e-06,7.75,8.0
Caudal epiblast,ExE mesoderm,0.0003937175788450986,7.75,8.0
Caudal epiblast,Gut,0.0012949062511324883,7.75,8.0
Caudal epiblast,Haematoendothelial progenitors,0.00013004963693674654,7.75,8.0
Caudal epiblast,Intermediate mesoderm,0.0009497308637946844,7.75,8.0
Caudal epiblast,Mesenchyme,3.6123434256296605e-05,7.75,8.0
Caudal epiblast,Notochord,2.7637361199595034e-06,7.75,8.0
Caudal epiblast,Paraxial mesoderm,0.00016034625878091902,7.75,8.0
Caudal epiblast,Pharyngeal mesoderm,0.00020985398441553116,7.75,8.0
Caudal epiblast,Rostral neurectoderm,0.002011833479627967,7.75,8.0
Caudal epiblast,Somitic mesoderm,0.0008148320484906435,7.75,8.0
Caudal epiblast,Spinal cord,0.002439041156321764,7.75,8.0
Caudal epiblast,Stripped,1.1268193134128524e-07,7.75,8.0
Caudal epiblast,Surface ectoderm,0.0028044411446899176,7.75,8.0
Caudal neurectoderm,Allantois,6.424233288271353e-05,7.75,8.0
Caudal neurectoderm,Blood progenitors 2,1.334840362687828e-06,7.75,8.0
Caudal neurectoderm,Caudal Mesoderm,0.002709521446377039,7.75,8.0
Caudal neurectoderm,Caudal epiblast,0.015674717724323273,7.75,8.0
Caudal neurectoderm,Caudal neurectoderm,0.018048569560050964,7.75,8.0
Caudal neurectoderm,Def. endoderm,2.3695376771826204e-09,7.75,8.0
Caudal neurectoderm,Erythroid1,7.057878519844962e-06,7.75,8.0
Caudal neurectoderm,ExE mesoderm,0.0002366562548559159,7.75,8.0
Caudal neurectoderm,Gut,0.002138976939022541,7.75,8.0
Caudal neurectoderm,Haematoendothelial progenitors,0.00015300553059205413,7.75,8.0
Caudal neurectoderm,Intermediate mesoderm,0.00040533722494728863,7.75,8.0
Caudal neurectoderm,Mesenchyme,1.9014434656128287e-05,7.75,8.0
Caudal neurectoderm,Notochord,7.801800734341668e-07,7.75,8.0
Caudal neurectoderm,Paraxial mesoderm,0.0005697379820048809,7.75,8.0
Caudal neurectoderm,Pharyngeal mesoderm,0.00025291607016697526,7.75,8.0
Caudal neurectoderm,Rostral neurectoderm,0.00956241600215435,7.75,8.0
Caudal neurectoderm,Somitic mesoderm,0.00042900198604911566,7.75,8.0
Caudal neurectoderm,Spinal cord,0.005605938844382763,7.75,8.0
Caudal neurectoderm,Stripped,1.1149663805554155e-06,7.75,8.0
Caudal neurectoderm,Surface ectoderm,0.002452984219416976,7.75,8.0
Def. endoderm,Allantois,5.203633008932229e-06,7.75,8.0
Def. endoderm,Blood progenitors 2,2.204455062937427e-09,7.75,8.0
Def. endoderm,Caudal Mesoderm,7.143285620259121e-05,7.75,8.0
Def. endoderm,Caudal epiblast,4.187812010059133e-06,7.75,8.0
Def. endoderm,Caudal neurectoderm,5.261766546027502e-06,7.75,8.0
Def. endoderm,Def. endoderm,0.004914608784019947,7.75,8.0
Def. endoderm,Erythroid1,7.02528524243462e-08,7.75,8.0
Def. endoderm,ExE mesoderm,5.332422006176785e-06,7.75,8.0
