tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Satb2,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.38182786107063293,0.3818279504776001,0.3354757622996173,0.26134783723962385,0.09915377199649811,0.6120243668556213,0.38182793237688234,1.1301353480634486,0.2752728707771155,0.5871494513452701,0.8485568526711808,1.0,0.8786047234975314,10,33,0.3970705568790436,cardiac muscle cell;muscle precursor cell;myoblast;myotube,61
Satb2,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.38164305686950684,0.38164305686950684,0.3353133924555857,0.261517632403166,-0.00035567133454605937,0.5487626194953918,0.38164307344357545,1.0627116758700876,0.5403568223006057,0.4711716925057417,0.8485568526711808,1.0,0.8786047234975314,10,17,0.31664443016052246,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,62
Eya1,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.38000670075416565,0.38000670075416565,0.36712786911812456,0.230267989530643,0.01878204382956028,0.6278942823410034,0.3800067103969793,0.9364657097180245,0.844159720910775,0.5871494513452701,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,8,0.1905023157596588,neural cell,63
Pax3,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.37973883748054504,0.37973886728286743,0.37973883748054504,0.21894048372296784,-0.03168134018778801,0.8423666954040527,0.37973886027729353,1.0474959254439815,0.3895396203930418,0.5871494513452701,0.5626863715216118,0.5653866848062744,1.0,10,17,0.29975178837776184,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,64
Lef1,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.37832924723625183,0.37832924723625183,0.37832924723625183,0.2201784359337783,0.04075255244970322,0.6414145231246948,0.3783292568977482,1.1255628912066293,0.6276321855848855,0.5211190995375902,0.6669700902954203,0.5987735608331716,1.0,10,24,0.39132893085479736,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,65
Eya1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3763740658760071,0.3763740658760071,0.36361834810321675,0.2335233066720781,0.02250359021127224,0.5596820712089539,0.3763740481442518,1.0405559032583258,0.844159720910775,0.5871494513452701,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.2922006845474243,cardiac muscle cell;muscle precursor cell;myoblast;myotube,66
Eya4,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.37412333488464355,0.37412330508232117,0.37412333488464355,0.22391397534245616,0.002055718097835779,0.762063205242157,0.37412334897951494,1.0620856878553222,0.3895396203930418,0.5211190995375902,0.5801603409284204,0.6929618611863627,1.0,10,16,0.31594032049179077,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,67
Eya4,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.373687744140625,0.37368759512901306,0.373687744140625,0.22430445484264475,0.12402606010437012,0.8778284788131714,0.37368768233286814,1.0925734055192233,0.3895396203930418,0.3293006611097032,0.5801603409284204,0.6929618611863627,1.0,10,23,0.3511432409286499,cardiac muscle cell;muscle precursor cell;myoblast;myotube,68
Satb1,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.36936402320861816,0.36936402320861816,0.2957574986048378,0.3063490948569075,-0.09154976904392242,0.87337726354599,0.36936401411337466,1.0956935444045799,0.2447298151460608,0.5871494513452701,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,23,0.35485079884529114,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,69
Satb2,neural,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.360590398311615,0.36059045791625977,0.3168164272044412,0.2816005479604777,0.004736439324915409,0.5779682993888855,0.3605903613059791,0.9533506850849907,0.5403568223006057,0.4711716925057417,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20552684366703033,neural cell,70
Eya1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.35138756036758423,0.35138770937919617,0.339478661866605,0.25719656361291593,0.06440804898738861,0.5441759824752808,0.3513875752354847,1.0405559032583258,0.7678105390875062,0.6049293945595217,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.2922006845474243,cardiac muscle cell;muscle precursor cell;myoblast;myotube,71
Nrg1,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3508012294769287,0.3508012294769287,0.3508012294769287,0.24580790602420727,-0.053788792341947556,0.7209100723266602,0.3508012658098267,1.0499751367150985,0.3895396203930418,0.5211190995375902,0.562445635633383,0.6958264708898145,1.0,10,17,0.30247265100479126,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,72
Lef1,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3486737310886383,0.34867367148399353,0.3486737310886383,0.24790865572498721,0.10466817021369934,0.724880039691925,0.3486736606676328,0.878676433280015,0.7180667880421227,0.4880959705471063,0.6669700902954203,0.5987735608331716,1.0,10,3,0.14339584112167358,neural cell,73
Eya1,mesoderm_muscle,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.347433865070343,0.34743383526802063,0.33565896151201174,0.2611563925214609,0.16608233749866486,0.6089661717414856,0.34743386960586076,1.0405559032583258,0.6914776352051533,0.5211190995375902,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.2922006845474243,cardiac muscle cell;muscle precursor cell;myoblast;myotube,74
Lef1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3473454713821411,0.3473454713821411,0.3473454713821411,0.24922930927328374,0.10923106968402863,0.5633398294448853,0.3473454938474668,1.0452812131197093,0.7109737888905459,0.5871494513452701,0.6669700902954203,0.5987735608331716,1.0,10,22,0.2973316013813019,cardiac muscle cell;muscle precursor cell;myoblast;myotube,75
Lef1,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.34700098633766174,0.34700095653533936,0.34700098633766174,0.24957296906898993,0.265409916639328,0.8080375790596008,0.3470010039251869,1.0452812131197093,0.5417964652348015,0.3293006611097032,0.6669700902954203,0.5987735608331716,1.0,10,22,0.2973316013813019,cardiac muscle cell;muscle precursor cell;myoblast;myotube,76
Eya4,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.345347136259079,0.3453470766544342,0.345347136259079,0.2512294673253818,0.03201569244265556,0.7028253674507141,0.3453471020193492,1.0925734055192233,0.3895396203930418,0.4880959705471063,0.5801603409284204,0.6929618611863627,1.0,10,23,0.3511432409286499,cardiac muscle cell;muscle precursor cell;myoblast;myotube,77
Lef1,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3431374430656433,0.34313735365867615,0.3431374430656433,0.2534598699916919,0.022075816988945007,0.6323702335357666,0.3431374031930025,1.1255628912066293,0.5775279554422148,0.4711716925057417,0.6669700902954203,0.5987735608331716,1.0,10,24,0.39132893085479736,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,78
Eya1,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3405022919178009,0.34050244092941284,0.32896230675282245,0.26824642437473634,0.4136906862258911,0.652403712272644,0.34050227790998416,1.0405559032583258,0.6318248466710029,0.4711716925057417,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.2922006845474243,cardiac muscle cell;muscle precursor cell;myoblast;myotube,79
Nrg1,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.34031522274017334,0.34031519293785095,0.34031522274017334,0.256337359639763,-0.004394040908664465,0.7169790863990784,0.34031520972612084,1.0526411159817024,0.3895396203930418,0.4880959705471063,0.562445635633383,0.6958264708898145,1.0,10,13,0.3054122030735016,cardiac muscle cell;muscle precursor cell;myoblast;myotube,80
Eya1,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3377847671508789,0.3377847671508789,0.32633688179327364,0.2710783115946277,0.08393146097660065,0.6578616499900818,0.33778473357259975,0.9364657097180245,0.6914776352051533,0.5211190995375902,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,8,0.1905023157596588,neural cell,81
