tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Pax3,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.31602925062179565,0.31602922081947327,0.31602925062179565,0.2824886227982444,0.06027889624238014,0.6020915508270264,0.316029223041894,1.21964432183096,0.3895396203930418,0.5871494513452701,0.5626863715216118,0.5653866848062744,1.0,10,19,0.5178879499435425,cardiac muscle cell;muscle precursor cell;myoblast;myotube,151
Prox1,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3154783248901367,0.3154783248901367,0.3154783248901367,0.2831118302328628,-0.008967957459390163,0.6944407224655151,0.3154783224203683,0.9902511077092178,0.6572857290336342,0.4880959705471063,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,cardiac muscle cell;muscle precursor cell;myoblast;myotube,152
Eya4,erythroid,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.3144897520542145,0.31448978185653687,0.3144897520542145,0.2842335532405943,0.04159439355134964,0.7477722764015198,0.3144897556049581,1.0794155048256484,0.3895396203930418,0.3293006611097032,0.5801603409284204,0.6929618611863627,1.0,10,16,0.33572232723236084,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,153
Eya1,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.31365957856178284,0.31365954875946045,0.30302932152865203,0.297566578393624,-0.010557434521615505,0.5559060573577881,0.31365955698870784,1.0290667607270498,0.6914776352051533,0.5211190995375902,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,8,0.2799116373062134,neural cell,154
Pax3,neural,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3130347728729248,0.3130348026752472,0.3130347728729248,0.28589259190154404,0.12944434583187103,0.6286354660987854,0.31303481256662213,1.21964432183096,0.3895396203930418,0.5211190995375902,0.5626863715216118,0.5653866848062744,1.0,10,6,0.5178879499435425,neural cell,155
Glis3,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3125634491443634,0.3125634491443634,0.3125634491443634,0.2864320921498165,0.012443161569535732,0.7831297516822815,0.31256342058484415,1.0510050542118452,0.3568286748204039,0.4880959705471063,0.5658900407020623,0.5544339379778265,1.0,10,0,0.3036065697669983,neural cell,156
Rfx4,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.31222838163375854,0.31222838163375854,0.24690946923363344,0.3724554383405633,-0.10940976440906525,0.5497942566871643,0.31222834302732044,1.0655519027265152,0.6039303666480178,0.4711716925057417,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,157
Eya4,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.31184855103492737,0.31184858083724976,0.31184855103492737,0.2872523434276798,-0.1831599473953247,0.5929523706436157,0.31184851280066905,1.0794155048256484,0.3895396203930418,0.5871494513452701,0.5801603409284204,0.6929618611863627,1.0,10,23,0.33572232723236084,cardiac muscle cell;muscle precursor cell;myoblast;myotube,158
Pax3,erythroid,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.3112988770008087,0.3112989068031311,0.3112988770008087,0.28788461888145067,0.020588085055351257,0.7416510581970215,0.31129891513778457,1.21964432183096,0.3895396203930418,0.3293006611097032,0.5626863715216118,0.5653866848062744,1.0,10,17,0.5178879499435425,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,159
Prox1,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.30945345759391785,0.30945339798927307,0.30945345759391785,0.29001755296272097,-0.03433850407600403,0.7744151949882507,0.3094534227047667,0.9902511077092178,0.6765279832133015,0.3293006611097032,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,neural cell,160
