dataset_id,epsilon,config_path,native_moscot_success,teacher_backend,runtime_seconds,n_pairs,plan_shapes,failure_reason
E5_CellRank_Farrell_zebrafish_axial_mesoderm,0.04,configs/developmental_atlas_sensitivity_E5_CellRank_Farrell_zebrafish_axial_mesoderm_eps0p04_ot_teacher.yaml,True,native_moscot,26.77642512321472,8,"(120, 115);(120, 111);(111, 120);(120, 120);(120, 120);(120, 120);(120, 120);(120, 120)",
E5_CellRank_Farrell_zebrafish_axial_mesoderm,0.12,configs/developmental_atlas_sensitivity_E5_CellRank_Farrell_zebrafish_axial_mesoderm_eps0p12_ot_teacher.yaml,True,native_moscot,31.689647436141968,8,"(120, 115);(120, 111);(111, 120);(120, 120);(120, 120);(120, 120);(120, 120);(120, 120)",
