dataset_id,sampling_strategy,clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_state,initial_lineage,terminal_sampling_depth,early_sampling_depth,number_of_observed_time_points,terminal_fate_entropy,terminal_lineage_entropy,clone_multilineage_score,clone_branch_count,clone_fate_diversification_index,clone_transition_entropy,outcome_estimable,branch_window_condensation_exposure,post_event_divergence_exposure,fate_entropy_exposure,teacher_velocity_bias_exposure,local_alignment_exposure,density_exposure,condensation_only,post_event_divergence_only,fate_entropy_only,teacher_bias_only,two_phase_condensation_plus_divergence,uncertainty_plus_teacher_bias,clone_size_bin,time_span_bin,start_time_bin
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2224,4,2.5,5.0,2.5,Neutro,Neutro,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9463946303544555,True,-0.42564522241487934,0.42564522241487934,0.8314999043941498,0.6770755270278326,0.996450920907885,10.564239084650776,0.42,0.584,0.508,0.16,0.502,0.334,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2254,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.9463946303544555,True,-0.2529735393136835,0.2529735393136835,0.8603767454624176,0.8574135653483295,0.9997888467893821,19.028893383369876,0.728,0.276,0.632,0.252,0.502,0.442,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2269,4,2.5,5.0,2.5,MEP,MEP,2,2,2,0.0,0.0,1.0,1.0,0.0,0.9999999999971146,True,-0.3698487714959662,0.3698487714959662,0.7794242799282074,0.8725040221163647,0.9939964680679323,6.952752765939928,0.508,0.496,0.272,0.3,0.502,0.28600000000000003,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2272,4,2.5,5.0,2.5,MPP,MPP,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999971146,True,-0.3202128941083715,0.3202128941083715,0.8249028027057648,0.908561600190661,0.9999006677540332,10.40700707453483,0.584,0.42,0.476,0.432,0.502,0.45399999999999996,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2277,4,2.5,5.0,2.5,Mono,Mono,2,2,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.7190238654360867,0.7190238654360867,0.6785312294960022,-0.9573121012857995,0.9916767500655277,6.306523169929355,0.176,0.828,0.092,0.008,0.502,0.05,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2279,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.9463946303544555,True,-0.29093933914877274,0.29093933914877274,0.9155279994010925,0.9977279239086386,0.9999804101627034,19.327836327835243,0.636,0.368,0.928,0.964,0.502,0.946,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2289,4,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,2,0.0,0.0,1.0,1.0,0.0,0.9999999999971146,True,-0.28695483250888487,0.28695483250888487,0.7937988936901093,0.9867269952285416,0.9997905150745032,12.293968255089695,0.648,0.356,0.328,0.84,0.502,0.584,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2318,4,2.5,5.0,2.5,MEP,MEP,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9463946303544555,True,-0.7460471260490489,0.7460471260490489,0.8170165717601776,0.8719558842293504,0.9999681194863199,8.851172631357251,0.164,0.84,0.444,0.296,0.502,0.37,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2319,4,2.5,5.0,2.5,Neutro,Neutro,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999971146,True,-0.256877858291197,0.256877858291197,0.8906024098396301,0.9507561187396254,0.9998926845143711,18.32645039270055,0.712,0.292,0.768,0.628,0.502,0.698,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2397,4,2.5,5.0,2.5,Ery/Meg,Ery/Meg,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9463946303544555,True,-0.1713125761645682,0.1713125761645682,0.7960622310638428,0.8803575778219088,0.9957438436193952,11.909136526798022,0.888,0.116,0.348,0.32,0.502,0.33399999999999996,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2409,4,2.5,5.0,2.5,Baso/Eos,Baso/Eos,2,2,2,0.0,0.0,1.0,1.0,0.0,0.8112781244562475,True,-0.10690547195598478,0.10690547195598478,0.6414868831634521,0.7915446087715113,0.9913858291843696,10.75466077668997,0.944,0.06,0.036,0.212,0.502,0.124,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,early_terminal_balanced_native,2410,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9463946303544555,True,-0.3158905951510007,0.3158905951510007,0.9154570400714874,0.9992582693760761,0.9999834695607912,17.945860533258376,0.592,0.412,0.92,0.984,0.502,0.952,"(187.75, 250.0]","(187.75, 250.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,4,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.28205114334586867,0.28205114334586867,0.8755776882171631,0.9217242580162734,0.9998891944302444,15.74001790665411,0.672,0.336,0.72,0.528,0.504,0.624,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,34,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.0,0.0,1.0,1.0,0.0,0.9182958340516042,True,-0.34030199935281225,0.34030199935281225,0.8957814574241638,0.9449722602214455,0.9998917046080381,16.1817855125954,0.544,0.464,0.816,0.656,0.504,0.736,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,115,6,2.5,5.0,2.5,MEP,MEP,4,2,2,0.0,0.0,1.0,1.0,0.0,0.6500224216454689,True,-0.2807617925469567,0.2807617925469567,0.7673754692077637,0.07657374000713485,0.9969273489863635,9.793651304402937,0.68,0.328,0.24,0.08,0.504,0.16,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,174,6,2.5,5.0,2.5,Mono,Mono,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9206198357115741,True,-1.1808145878131062,1.1808145878131062,0.8451864421367645,0.9229237180849958,0.9998071611896293,14.229496267048084,0.08,0.928,0.544,0.544,0.504,0.544,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,233,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9206198357115741,True,-0.22028161837523688,0.22028161837523688,0.8839551210403442,0.9324371330916228,0.9999151817157609,17.0346137940213,0.768,0.24,0.776,0.6,0.504,0.688,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,259,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.289601440834388,0.289601440834388,0.9247271716594696,0.9782603036942787,0.9998450563113626,13.11976411870327,0.648,0.36,0.952,0.88,0.504,0.9159999999999999,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,263,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.3070863634508884,0.3070863634508884,0.9301882088184357,0.9910242557242686,0.999897684562697,21.255401412523447,0.624,0.384,0.976,0.944,0.504,0.96,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,297,6,2.5,5.0,2.5,MEP,MEP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9206198357115741,True,-0.2663636255445362,0.2663636255445362,0.8494012951850891,0.9562158553496876,0.9985997484343349,13.15166840228433,0.712,0.296,0.576,0.728,0.504,0.6519999999999999,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,299,6,2.5,5.0,2.5,MEP,MEP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9697238998651408,True,-0.34427936681035304,0.34427936681035304,0.8979060351848602,0.9753627273141398,0.9996184483672985,18.642272154217736,0.536,0.472,0.824,0.856,0.504,0.84,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,327,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.40324161138534675,0.40324161138534675,0.8758264482021332,0.9470102972012137,0.9998790597331386,16.14910585046463,0.472,0.536,0.728,0.664,0.504,0.696,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,341,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.1816699915072605,0.1816699915072605,0.8834251165390015,0.9196344037190401,0.9998818914674684,14.770975947243436,0.832,0.176,0.768,0.504,0.504,0.636,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,387,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.6500224216454689,True,-0.07837239899578671,0.07837239899578671,0.8448934257030487,0.8534443220770893,0.9998677602290333,18.649766873843895,0.976,0.032,0.536,0.24,0.504,0.388,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,393,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.7896900821401168,True,-0.45473340042056437,0.45473340042056437,0.8656300902366638,0.9648407917863371,0.999712583324232,9.337965087551828,0.416,0.592,0.656,0.768,0.504,0.712,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,429,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.4231235194063922,0.4231235194063922,0.8853253722190857,0.9519481902748179,0.9998228018310276,18.28740142830464,0.456,0.552,0.784,0.704,0.504,0.744,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,447,6,2.5,5.0,2.5,Mono,Mono,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.7896900821401168,True,-0.07474636422443712,0.07474636422443712,0.6606654524803162,-0.38631109570444455,0.9909257613098936,2.5972206227484853,0.984,0.024,0.04,0.016,0.504,0.028,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,460,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9697238998651408,True,-0.5360159462712928,0.5360159462712928,0.794355034828186,0.901448091928782,0.9986850728998243,8.23442958527578,0.352,0.656,0.328,0.392,0.504,0.36,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,523,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9999999999971146,0.9999999999971146,4.0,4.0,0.75,0.9591479170243595,True,-0.6742898312364751,0.6742898312364751,0.7641410529613495,0.883798348241458,0.9999267281450326,11.497875120553072,0.232,0.776,0.232,0.328,0.504,0.28,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,584,6,2.5,5.0,2.5,Unk_1,Unk_1,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9182958340516042,True,-0.15715768697654386,0.15715768697654386,0.7270357608795166,0.8608246723824935,0.9988591243412048,4.0079507240339005,0.872,0.136,0.144,0.264,0.504,0.20400000000000001,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,615,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.5839503855521645,0.5839503855521645,0.8669549226760864,0.9168635474936809,0.999922748669934,16.84711381819679,0.296,0.712,0.664,0.488,0.504,0.5760000000000001,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,755,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9999999999971146,True,-0.18963997224505658,0.18963997224505658,0.84874626994133,0.9112859442651728,0.9998832110250634,13.178817508526064,0.816,0.192,0.568,0.448,0.504,0.508,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,806,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9697238998651408,True,-0.24820268284287947,0.24820268284287947,0.8884164988994598,0.9662165145733401,0.9999453701026696,12.109060012960322,0.728,0.28,0.792,0.792,0.504,0.792,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,838,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.399772813120379,0.399772813120379,0.9208362996578217,0.9710725200297946,0.9998946504735916,21.94395488416133,0.488,0.52,0.92,0.84,0.504,0.88,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,851,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9206198357115741,True,-0.12462891443555356,0.12462891443555356,0.9040258824825287,0.9712656675490965,0.999958670327219,20.446765309229782,0.92,0.088,0.848,0.848,0.504,0.848,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,914,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9206198357115741,True,-0.5932171875030677,0.5932171875030677,0.8520409464836121,0.9276901172935359,0.9996715017405551,15.756081255723345,0.288,0.72,0.608,0.584,0.504,0.596,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,958,6,2.5,5.0,2.5,Mono,Mono,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.7896900821401168,True,-0.7850775350564871,0.7850775350564871,0.7130829393863678,-0.0004913929853406218,0.9966003130326341,10.386135651200334,0.184,0.824,0.112,0.048,0.504,0.08,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,961,6,2.5,5.0,2.5,MEP,MEP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9206198357115741,True,-0.3225444142662433,0.3225444142662433,0.8147793114185333,0.9273364091674706,0.9988170920104465,10.404565931196515,0.6,0.408,0.376,0.576,0.504,0.476,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,966,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.3681635556517637,0.3681635556517637,0.8443544209003448,0.7935980178902848,0.9981634849918837,10.713529964000948,0.512,0.496,0.528,0.192,0.504,0.36,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1065,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.6500224216454689,True,-0.1161329039436325,0.1161329039436325,0.8494223654270172,0.8671850060423447,0.999932408751138,22.138727375703276,0.928,0.08,0.584,0.28,0.504,0.432,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1080,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.5093983807436269,0.5093983807436269,0.9329486191272736,0.9958825207352512,0.9997322351175775,15.955291075939023,0.368,0.64,0.992,0.984,0.504,0.988,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1081,6,2.5,5.0,2.5,Unk_3,Unk_3,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9206198357115741,True,-0.14639510097328137,0.14639510097328137,0.6642635762691498,0.381936198068035,0.9752147554475277,2.3282761779966985,0.888,0.12,0.048,0.112,0.504,0.08,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1094,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.0,0.0,1.0,1.0,0.0,0.7896900821401168,True,-1.2203186354842541,1.2203186354842541,0.6936104595661163,0.9186855845876374,0.9687551006794121,10.422167439331602,0.056,0.952,0.064,0.496,0.504,0.28,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1096,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9591479170243595,True,-0.20968657899842574,0.20968657899842574,0.9193361401557922,0.9926311116022289,0.9993144485735729,12.650300686597038,0.776,0.232,0.912,0.96,0.504,0.9359999999999999,"(0.999, 32.0]","(0.999, 32.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1101,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.0,0.0,1.0,1.0,0.0,0.6500224216454689,True,-0.33228583808678314,0.33228583808678314,0.8372913897037506,0.9256717347047698,0.9997045360721328,14.677754308459448,0.576,0.432,0.488,0.552,0.504,0.52,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1105,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9206198357115741,True,-0.24506894327150194,0.24506894327150194,0.8243147134780884,0.9105562684815388,0.9991929920740255,14.509381283010466,0.744,0.264,0.44,0.44,0.504,0.44,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1128,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.7896900821401168,True,-0.20871093425923867,0.20871093425923867,0.7640016078948975,0.39399057404155263,0.995889896377986,7.987673161919992,0.784,0.224,0.224,0.12,0.504,0.172,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1129,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9999999999971146,0.9999999999971146,4.0,4.0,0.75,0.8962406251774038,True,-0.3797594824562228,0.3797594824562228,0.829318642616272,0.9133138264875373,0.999775440010034,15.630463878149929,0.504,0.504,0.472,0.464,0.504,0.46799999999999997,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1142,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9206198357115741,True,-0.6884557073426765,0.6884557073426765,0.7514901757240295,0.9064202362217586,0.999845161468657,13.392817383219722,0.208,0.8,0.192,0.416,0.504,0.304,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1152,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9206198357115741,True,-0.2790913886332017,0.2790913886332017,0.7931490242481232,0.09534950869730247,0.9972174077610285,17.872054669864198,0.688,0.32,0.32,0.096,0.504,0.20800000000000002,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1158,6,2.5,5.0,2.5,MEP,MEP,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.5796785460820651,0.5796785460820651,0.914525955915451,0.9886263425935448,0.9999760698826187,21.735445413712554,0.304,0.704,0.896,0.92,0.504,0.908,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1166,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9999999999972693,True,-0.13466130151634212,0.13466130151634212,0.8938888013362885,0.9502883607998306,0.9999700478476214,21.347238570804613,0.912,0.096,0.808,0.688,0.504,0.748,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1173,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.7896900821401168,True,-0.6779545219435816,0.6779545219435816,0.7749029099941254,0.8684592951259852,0.999718605505673,11.06131352693546,0.224,0.784,0.28,0.288,0.504,0.28400000000000003,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1175,6,2.5,5.0,2.5,Unk_2,Unk_2,4,2,2,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.9206198357115741,True,-0.3070555379986156,0.3070555379986156,0.8748570084571838,0.9420607588639984,0.9998092798374041,14.670093462150145,0.632,0.376,0.704,0.64,0.504,0.6719999999999999,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1188,6,2.5,5.0,2.5,Lym,Lym,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.9697238998651408,True,-0.43407162539767996,0.43407162539767996,0.7196973562240601,0.8514103947005136,0.997210975378439,5.1408276669125765,0.44,0.568,0.136,0.232,0.504,0.184,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1189,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.9206198357115741,True,-0.3508131576910939,0.3508131576910939,0.8503952622413635,0.9261603364552176,0.9998722540594769,17.29264110521804,0.528,0.48,0.592,0.56,0.504,0.5760000000000001,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1200,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-1.272905199857714,1.272905199857714,0.7421761155128479,0.07804571259314258,0.9854270404398431,10.466872738234736,0.032,0.976,0.184,0.088,0.504,0.136,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1202,6,2.5,5.0,2.5,MPP,MPP,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.8962406251774038,True,-0.501216968312736,0.501216968312736,0.928301602602005,0.9804323533325011,0.9999678612885905,23.587257374269704,0.376,0.632,0.968,0.888,0.504,0.9279999999999999,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1205,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.0,0.0,1.0,1.0,0.0,0.9182958340516042,True,-0.6210738154340029,0.6210738154340029,0.7847365438938141,0.6238943272735269,0.9947134879210386,4.633141330335972,0.272,0.736,0.296,0.152,0.504,0.22399999999999998,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1218,6,2.5,5.0,2.5,MPP/GMP,MPP/GMP,4,2,2,0.9463946303544555,0.9463946303544555,3.0,3.0,0.5,0.7896900821401168,True,-0.8711187901110693,0.8711187901110693,0.7152644395828247,0.8504482142637506,0.9995196259626498,7.794925855545221,0.136,0.872,0.12,0.224,0.504,0.172,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1232,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.9999999999971146,0.9999999999971146,4.0,4.0,0.75,0.9999999999966515,True,-0.8345803710902442,0.8345803710902442,0.7105511128902435,-0.021047846425805816,0.9965816468369808,15.907804670721195,0.152,0.856,0.104,0.024,0.504,0.064,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1234,6,2.5,5.0,2.5,Mono,Mono,4,2,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.9151163363629458,0.9151163363629458,0.7163165509700775,0.16726208005809162,0.9952824437499248,3.8698902810930313,0.128,0.88,0.128,0.104,0.504,0.11599999999999999,"(32.0, 63.0]","(32.0, 63.0]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_outcome_quality_native,1239,6,2.5,5.0,2.5,Neutro,Neutro,4,2,2,0.8112781244562475,0.8112781244562475,2.0,2.0,0.25,0.6500224216454689,True,-0.1097097658936563,0.1097097658936563,0.8511616587638855,0.8780231462151229,0.9999595387284748,32.59717963326338,0.952,0.056,0.6,0.296,0.504,0.44799999999999995,"(32.0, 63.0]","(32.0, 63.0]",2.5
