dataset,neighbor_rule,k_or_radius,n_neighbors_mean,n_neighbors_std,branch_event_detected,lineage_separation_effect,normalized_separation_effect,alignment_effect,entropy_effect,density_effect,teacher_fidelity_tier,composition_rmse,seed_stability,permutation_p,permutation_q,negative_control_pass,external_direction_match,runtime,interpretation
L2,random,7.0,7.0,0.0,True,12.791399409160647,6.970597289958277,-0.12098801561938533,0.09667453732044184,-0.07682883088902327,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.2699592999997549,divergence_or_no_condensation
L2,random,9.0,9.0,0.0,True,12.909002890114676,5.354786645612346,-0.12400886594543913,0.09667453732044184,-0.09886091306291922,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.3036788000026718,divergence_or_no_condensation
L2,random,12.0,12.0,0.0,True,13.151536420705392,4.347950939988897,-0.12467856367897256,0.09667453732044184,-0.1305580007163769,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.3122525999788195,divergence_or_no_condensation
L2,random,15.0,15.0,0.0,True,12.912405068912285,3.6440498465906437,-0.12437710714924377,0.09667453732044184,-0.16354177227486355,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.27913169999374077,divergence_or_no_condensation
L2,random,20.0,20.0,0.0,True,12.058861793885791,2.578739071617236,-0.12323755792983125,0.09667453732044184,-0.2144811139979669,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.27770249999593943,divergence_or_no_condensation
L2,random,30.0,30.0,0.0,True,10.987524347975588,1.8364469257394733,-0.1234721548666788,0.09667453732044184,-0.322894476816425,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.28647839999757707,divergence_or_no_condensation
E2,random,1.0,1.0,0.0,True,6.364706656851105,2.3020823878728423,0.0,0.0,-0.026414782121397126,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.14946230000350624,divergence_or_no_condensation
E2,random,2.0,2.0,0.0,True,8.55931154256791,2.0698626543491874,0.0,0.0,-0.05087835117889437,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.15531170001486316,divergence_or_no_condensation
E2,random,3.0,3.0,0.0,True,9.627703244668888,2.024665024196972,0.0,0.0,-0.07356589186782447,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.15470850002020597,divergence_or_no_condensation
E2,random,5.0,5.0,0.0,True,9.92170308798115,1.8747361795706705,0.0,0.0,-0.11972099093316994,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.163089299981948,divergence_or_no_condensation
E2,random,7.0,7.0,0.0,True,9.887223107184395,1.8000769341404315,0.0,0.0,-0.16416836667417786,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.17461079999338835,divergence_or_no_condensation
E2,random,9.0,9.0,0.0,True,9.995865619716875,1.8208318366419756,0.0,0.0,-0.21496582721197746,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.16582749999361113,divergence_or_no_condensation
E2,random,12.0,12.0,0.0,True,9.94060999941934,1.8068704204704185,0.0,0.0,-0.2795552788896261,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.16447409999091178,divergence_or_no_condensation
E2,random,15.0,15.0,0.0,True,9.917930549914793,1.7964648910583858,0.0,0.0,-0.3508094935096882,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.16257729998324066,divergence_or_no_condensation
E2,random,20.0,20.0,0.0,True,9.929731793892637,1.800847601877669,0.0,0.0,-0.46620737682464214,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.16596979997120798,divergence_or_no_condensation
E2,random,30.0,30.0,0.0,True,9.935706571380608,1.8023456131517854,0.0,0.0,-0.6954192494321733,weak,,True,0.3482587064676617,0.41791044776119407,True,False,0.18912170000839978,divergence_or_no_condensation
