dataset_id,exposure,clone_splitting_score,control,permutation_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_fate_diversification_index,branch_label_shuffle,0.0066225165562913,True
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_fate_diversification_index,teacher_velocity_shuffle,0.0049751243781094,True
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_fate_diversification_index,clone_label_shuffle,0.0196078431372549,True
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_fate_diversification_index,time_label_shuffle,0.0396039603960396,True
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_fate_diversification_index,branch_label_shuffle,0.0264900662251655,True
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_fate_diversification_index,teacher_velocity_shuffle,0.0298507462686567,True
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_fate_diversification_index,clone_label_shuffle,0.0196078431372549,True
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_fate_diversification_index,time_label_shuffle,0.0099009900990099,True
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_fate_diversification_index,branch_label_shuffle,0.0066225165562913,True
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_fate_diversification_index,teacher_velocity_shuffle,0.0049751243781094,True
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_state_transition_entropy,clone_label_shuffle,0.0196078431372549,True
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_state_transition_entropy,time_label_shuffle,0.0099009900990099,True
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_state_transition_entropy,branch_label_shuffle,0.0066225165562913,True
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_state_transition_entropy,teacher_velocity_shuffle,0.0049751243781094,True
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_state_transition_entropy,clone_label_shuffle,0.5490196078431373,False
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_state_transition_entropy,time_label_shuffle,0.5544554455445545,False
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_state_transition_entropy,branch_label_shuffle,0.5364238410596026,False
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_state_transition_entropy,teacher_velocity_shuffle,0.5522388059701493,False
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,clone_label_shuffle,0.3137254901960784,False
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,time_label_shuffle,0.2376237623762376,False
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,branch_label_shuffle,0.2450331125827814,False
