dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_multilineage_score,exposure_shuffle,0.10412255628367958,0.18053930550146766,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_multilineage_score,teacher_velocity_shuffle,0.07935900515365218,0.3079891919210195,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_branch_count,outcome_label_shuffle,0.020969063178691568,0.7879494743157507,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_branch_count,clone_label_shuffle,0.04483819929161838,0.5650379711631658,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_branch_count,time_label_shuffle,0.0729851688449202,0.348582188546145,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_branch_count,exposure_shuffle,-0.05523012730596132,0.4783796453275959,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_branch_count,teacher_velocity_shuffle,0.11550376151390651,0.13717178050849335,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_fate_diversification_index,outcome_label_shuffle,-0.005885973572131648,0.939822557920739,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_fate_diversification_index,clone_label_shuffle,-0.08639235960630681,0.2669443893532129,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_fate_diversification_index,time_label_shuffle,0.12639032813619144,0.10361206121506174,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_fate_diversification_index,exposure_shuffle,-0.031494249996087374,0.6861842257945298,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_fate_diversification_index,teacher_velocity_shuffle,0.1301464194832578,0.0936662095266121,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_transition_entropy,outcome_label_shuffle,0.0017554872257274964,0.982036732755062,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_transition_entropy,clone_label_shuffle,0.03877181174163798,0.6188604373999917,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_transition_entropy,time_label_shuffle,-0.0869001314589909,0.2641327489136114,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_transition_entropy,exposure_shuffle,-0.14550726223431928,0.06062191023590668,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,post_event_divergence_only,clone_transition_entropy,teacher_velocity_shuffle,0.017365127841363667,0.8237392711188934,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_fate_entropy,outcome_label_shuffle,-0.011500904882274548,0.8827271088453743,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_fate_entropy,clone_label_shuffle,0.05632552355737679,0.46968399377703707,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_fate_entropy,time_label_shuffle,0.10929473433881877,0.15972221767398537,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_fate_entropy,exposure_shuffle,0.07596198605668844,0.3292217451463739,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_fate_entropy,teacher_velocity_shuffle,0.059415318898883386,0.44562904265910785,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_lineage_entropy,outcome_label_shuffle,0.025630846151620493,0.7423146053055614,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_lineage_entropy,clone_label_shuffle,-0.13647047816119257,0.07864919123349744,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_lineage_entropy,time_label_shuffle,-0.2020699049877405,0.00882456154650466,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_lineage_entropy,exposure_shuffle,0.053935901136825636,0.4887650088776584,True
