dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Weinreb_2020_Science,clone_time_balanced_native,alignment_only,clone_transition_entropy,False,258,-0.13743113176112376,0.027297617396725378,-0.23857266872542854,-0.05444650932215848,-0.09239733095482014,0.09089726631444506,258,-0.13743113176112376,-0.1302850408406628,-0.14672608431121656,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,terminal_fate_entropy,True,258,0.08636506059240928,0.16664103598761618,-0.03702946238762153,0.2346691359751068,0.06716216844689987,0.04587429383378128,258,0.08636506059240928,0.06900916238158077,0.08242762254909099,0.15841584158415842,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,terminal_lineage_entropy,False,258,0.08636506059240928,0.16664103598761618,-0.03702946238762153,0.2346691359751068,0.06716216844689987,0.04587429383378128,258,0.08636506059240928,0.06900916238158077,0.08242762254909099,0.15841584158415842,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,clone_multilineage_score,False,258,0.08636506059240928,0.16664103598761618,-0.03702946238762153,0.2346691359751068,0.06716216844689987,0.0458742938337815,258,0.08636506059240928,0.06900916238158077,0.08242762254909099,0.15841584158415842,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,clone_branch_count,False,258,0.08636506059240928,0.16664103598761618,-0.03702946238762153,0.2346691359751068,0.06716216844689987,0.0458742938337815,258,0.08636506059240928,0.06900916238158077,0.08242762254909099,0.15841584158415842,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,clone_fate_diversification_index,False,258,0.08636506059240928,0.16664103598761618,-0.03702946238762153,0.2346691359751068,0.06716216844689997,0.04587429383378128,258,0.08636506059240928,0.06900916238158077,0.08242762254909099,0.15841584158415842,fail
Weinreb_2020_Science,clone_time_balanced_native,fate_entropy_only,clone_transition_entropy,False,258,-0.15487790324046333,0.012750087225464517,-0.26816144190521457,-0.06196293650300191,-0.23592725529394687,0.13601236220338508,258,-0.15487790324046333,-0.1634096377319635,-0.15179663252019274,0.0594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,terminal_fate_entropy,True,258,-0.02686271115416074,0.6675874995482953,-0.17660302575525014,0.08824093207206857,-0.02684379190260465,0.04225258192007153,258,-0.02686271115416074,0.011891935668200434,-0.024944044653583602,0.7029702970297029,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,terminal_lineage_entropy,False,258,-0.02686271115416074,0.6675874995482953,-0.17660302575525014,0.08824093207206857,-0.02684379190260465,0.04225258192007153,258,-0.02686271115416074,0.011891935668200434,-0.024944044653583602,0.7029702970297029,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,clone_multilineage_score,False,258,-0.02686271115416074,0.6675874995482953,-0.17660302575525014,0.08824093207206857,-0.02684379190260465,0.04225258192007153,258,-0.02686271115416074,0.011891935668200434,-0.024944044653583602,0.7029702970297029,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,clone_branch_count,False,258,-0.02686271115416074,0.6675874995482953,-0.17660302575525014,0.08824093207206857,-0.02684379190260465,0.04225258192007153,258,-0.02686271115416074,0.011891935668200434,-0.024944044653583602,0.7029702970297029,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,clone_fate_diversification_index,False,258,-0.02686271115416074,0.6675874995482953,-0.17660302575525014,0.08824093207206857,-0.026843791902604615,0.04225258192007142,258,-0.02686271115416074,0.011891935668200434,-0.024944044653583602,0.7029702970297029,fail
Weinreb_2020_Science,clone_time_balanced_native,teacher_bias_only,clone_transition_entropy,False,258,0.01649438801844115,0.7920337895390286,-0.12299119352261619,0.12629171276274828,0.1426504273239664,0.10239635930129509,258,0.01649438801844115,0.023505372741858297,0.02416457482381547,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,terminal_fate_entropy,True,258,-0.1329270932596212,0.03282334825666277,-0.2725541464316961,-0.02875869806902774,-0.12210719680313695,0.05576410677697341,258,-0.1329270932596212,-0.09950882384278631,-0.12351791724669726,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,terminal_lineage_entropy,False,258,-0.1329270932596212,0.03282334825666277,-0.2725541464316961,-0.02875869806902774,-0.12210719680313695,0.05576410677697341,258,-0.1329270932596212,-0.09950882384278631,-0.12351791724669726,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,clone_multilineage_score,False,258,-0.1329270932596212,0.03282334825666277,-0.2725541464316961,-0.02875869806902774,-0.12210719680313695,0.05576410677697352,258,-0.1329270932596212,-0.09950882384278631,-0.12351791724669726,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,clone_branch_count,False,258,-0.1329270932596212,0.03282334825666277,-0.2725541464316961,-0.02875869806902774,-0.12210719680313695,0.05576410677697352,258,-0.1329270932596212,-0.09950882384278631,-0.12351791724669726,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,clone_fate_diversification_index,False,258,-0.1329270932596212,0.03282334825666277,-0.2725541464316961,-0.02875869806902774,-0.12210719680313696,0.05576410677697352,258,-0.1329270932596212,-0.09950882384278631,-0.12351791724669726,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,post_divergence_only,clone_transition_entropy,False,258,0.1708936175164574,0.005925033586041852,0.0578779914575117,0.28607812006361016,0.2765601582802035,0.15560997508791696,258,0.1708936175164574,0.18262996371786294,0.17588448851731947,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,terminal_fate_entropy,True,258,0.11530879498025923,0.06441261566568758,-0.00621189220398034,0.26872765336239146,0.09824322650399055,0.05094814653982005,258,0.11530879498025923,0.09179619502400634,0.10360078381624273,0.07920792079207921,weak
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,terminal_lineage_entropy,False,258,0.11530879498025923,0.06441261566568758,-0.00621189220398034,0.26872765336239146,0.09824322650399055,0.05094814653982005,258,0.11530879498025923,0.09179619502400634,0.10360078381624273,0.07920792079207921,fail
