dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones_total,n_outcome_estimable_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,condensation_only,clone_transition_entropy,False,167,167,0.11123558184884667,0.15239326102304002,-0.03217029233530201,0.24111092297966719,-0.012330250910124574,0.07143154860815581,167,0.11123558184884669,0.11179258173696206,0.11448008954251473,0.16831683168316833,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,terminal_fate_entropy,True,167,167,-0.05253493735154936,0.5001411661416599,-0.20997414263006262,0.08125250735773488,-0.056179541893904804,0.12935529687957337,167,-0.05253493735154936,-0.049534939478021095,-0.07009839706793718,0.49504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,terminal_lineage_entropy,False,167,167,-0.05253493735154936,0.5001411661416599,-0.20997414263006262,0.08125250735773488,-0.056179541893904804,0.12935529687957337,167,-0.05253493735154936,-0.049534939478021095,-0.07009839706793718,0.49504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,clone_multilineage_score,False,167,167,-0.05253493735154936,0.5001411661416599,-0.20997414263006262,0.08125250735773488,-0.038343640274200654,0.08498563802863679,167,-0.05253493735154936,-0.049534939478021095,-0.07009839706793718,0.49504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,clone_branch_count,False,167,167,-0.05253493735154936,0.5001411661416599,-0.20997414263006262,0.08125250735773488,-0.038343640274200654,0.08498563802863679,167,-0.05253493735154936,-0.049534939478021095,-0.07009839706793718,0.49504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,clone_fate_diversification_index,False,167,167,-0.05253493735154936,0.5001411661416599,-0.20997414263006262,0.08125250735773488,-0.038343640274200626,0.08498563802863679,167,-0.05253493735154936,-0.049534939478021095,-0.07009839706793718,0.49504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,post_event_divergence_only,clone_transition_entropy,False,167,167,-0.11123558184884667,0.15239326102304002,-0.24111092297966716,0.0321702923353021,0.012330250910124475,0.07143154860815604,167,-0.11123558184884669,-0.11179258173696206,-0.11448008954251473,0.16831683168316833,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,terminal_fate_entropy,True,167,167,-0.006093032664885013,0.9377098064705048,-0.14031519315179436,0.1182452769386646,0.05387316438075252,0.12948429687580387,167,-0.006093032664885013,0.019502150157714834,0.010407807832453587,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,terminal_lineage_entropy,False,167,167,-0.006093032664885013,0.9377098064705048,-0.14031519315179436,0.1182452769386646,0.05387316438075252,0.12948429687580387,167,-0.006093032664885013,0.019502150157714834,0.010407807832453587,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,clone_multilineage_score,False,167,167,-0.006093032664885013,0.9377098064705048,-0.14031519315179436,0.1182452769386646,-0.04402541383915516,0.08549111334508896,167,-0.006093032664885013,0.019502150157714834,0.010407807832453587,0.9504950495049505,fail
