dataset_id,exposure,clone_splitting_score,score_primary,expected_direction,observed_direction,effect_size,ci_low,ci_high,p_value,whether_supports_original_hypothesis,whether_supports_revised_hypothesis,permutation_q
Weinreb_2020_Science,post_event_divergence_exposure,terminal_fate_entropy,True,positive,positive,0.0288079130730319,-0.0246451203202983,0.0785510019617801,0.2861082384091202,False,False,0.3907819841685545
Weinreb_2020_Science,teacher_velocity_bias_exposure,terminal_fate_entropy,True,positive,positive,0.0803921062187899,0.0326302105766972,0.1244970744747392,0.0028734353960706,False,False,0.007314199189998
Weinreb_2020_Science,branch_window_condensation_exposure,terminal_lineage_entropy,False,positive,positive,0.0265662818790785,-0.0325958544069529,0.0698276865848323,0.3252805362679701,False,False,0.4194260580971723
Weinreb_2020_Science,global_centroid_condensation_exposure,terminal_lineage_entropy,False,positive,positive,0.0486688196956986,-0.0030158017273189,0.106038341691107,0.0714194722813931,False,False,0.1211966802350914
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,terminal_lineage_entropy,False,positive,positive,0.0259282640150009,-0.0323084978803949,0.067806894026651,0.3370387966852277,False,False,0.4194260580971723
Weinreb_2020_Science,alignment_exposure,terminal_lineage_entropy,False,positive,positive,0.0296073676904538,-0.0364038650730181,0.079707772555967,0.2729418405674907,False,False,0.3907819841685545
Weinreb_2020_Science,fate_entropy_exposure,terminal_lineage_entropy,False,positive,positive,0.1713105992613512,0.1179272614882531,0.2245832250623899,1.6669985813018276e-10,False,False,9.335192055290235e-10
Weinreb_2020_Science,density_exposure,terminal_lineage_entropy,False,context_dependent,negative,-0.0998576899451248,-0.1540214854105459,-0.0588483585324092,0.0002105379203386,False,False,0.0007368827211853
Weinreb_2020_Science,post_event_divergence_exposure,terminal_lineage_entropy,False,positive,positive,0.0288079130730319,-0.0246451203202983,0.0785510019617801,0.2861082384091202,False,False,0.3907819841685545
Weinreb_2020_Science,teacher_velocity_bias_exposure,terminal_lineage_entropy,False,positive,positive,0.0803921062187899,0.0326302105766972,0.1244970744747392,0.0028734353960706,False,False,0.007314199189998
Weinreb_2020_Science,branch_window_condensation_exposure,clone_multilineage_score,False,positive,positive,0.1776644769679435,0.1145556975689931,0.2213663591103541,3.356918937609272e-11,False,False,2.6855351500874166e-10
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_multilineage_score,False,positive,positive,0.0036350088371459,-0.0481513784718344,0.0612591553616662,0.892952306356869,False,False,1.0
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_multilineage_score,False,positive,positive,0.1777655738659667,0.1145546308597703,0.2215879025611663,3.2708278319526536e-11,False,False,2.6855351500874166e-10
Weinreb_2020_Science,alignment_exposure,clone_multilineage_score,False,positive,positive,0.1260763496361391,0.066836685165587,0.1762191675484025,2.784740581569623e-06,False,False,1.1995805582146068e-05
Weinreb_2020_Science,fate_entropy_exposure,clone_multilineage_score,False,positive,positive,0.0924709667696983,0.0312112302053859,0.1534851348767248,0.0006021316827273,False,False,0.0018732985684851
Weinreb_2020_Science,density_exposure,clone_multilineage_score,False,context_dependent,negative,-0.0361705140350902,-0.0835831112531107,0.0081220890458109,0.1804143453553667,False,False,0.2806445372194594
Weinreb_2020_Science,post_event_divergence_exposure,clone_multilineage_score,False,positive,positive,0.058216085706819,0.0027449520234278,0.1045044947071648,0.031005315423362,False,False,0.0643073208780843
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_multilineage_score,False,positive,negative,-0.0571620262859002,-0.1072538435354743,-0.0054691024155114,0.0341847897568058,False,False,0.0660120078062457
Weinreb_2020_Science,branch_window_condensation_exposure,clone_branch_count,False,positive,positive,0.1776644769679435,0.1145556975689931,0.2213663591103541,3.356918937609272e-11,False,False,2.6855351500874166e-10
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_branch_count,False,positive,positive,0.0036350088371459,-0.0481513784718344,0.0612591553616662,0.892952306356869,False,False,1.0
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_branch_count,False,positive,positive,0.1777655738659667,0.1145546308597703,0.2215879025611663,3.2708278319526536e-11,False,False,2.6855351500874166e-10
Weinreb_2020_Science,alignment_exposure,clone_branch_count,False,positive,positive,0.1260763496361391,0.066836685165587,0.1762191675484025,2.784740581569623e-06,False,False,1.1995805582146068e-05
Weinreb_2020_Science,fate_entropy_exposure,clone_branch_count,False,positive,positive,0.0924709667696983,0.0312112302053859,0.1534851348767248,0.0006021316827273,False,False,0.0018732985684851
Weinreb_2020_Science,density_exposure,clone_branch_count,False,context_dependent,negative,-0.0361705140350902,-0.0835831112531107,0.0081220890458109,0.1804143453553667,False,False,0.2806445372194594
Weinreb_2020_Science,post_event_divergence_exposure,clone_branch_count,False,positive,positive,0.058216085706819,0.0027449520234278,0.1045044947071648,0.031005315423362,False,False,0.0643073208780843
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_branch_count,False,positive,negative,-0.0571620262859002,-0.1072538435354743,-0.0054691024155114,0.0341847897568058,False,False,0.0660120078062457
Weinreb_2020_Science,branch_window_condensation_exposure,clone_fate_diversification_index,False,positive,positive,0.07679903746271,0.0165859301683849,0.1162703766080703,0.0044088085603131,False,False,0.0106608882277022
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,positive,0.0336619864426834,-0.0194592133968918,0.0928920093945748,0.2125702682714747,False,False,0.3217279736000698
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,positive,0.0764930961298413,0.0161142368512759,0.1152614815709325,0.0045689520975866,False,False,0.0106608882277022
Weinreb_2020_Science,alignment_exposure,clone_fate_diversification_index,False,positive,positive,0.0552113710839828,-0.0090572393161305,0.1009448687130998,0.0408055945002248,False,False,0.0761704430670864
Weinreb_2020_Science,fate_entropy_exposure,clone_fate_diversification_index,False,positive,positive,0.1573992684079063,0.0989616701907609,0.2095202752919442,4.5308083079997666e-09,False,False,2.306593320436245e-08
Weinreb_2020_Science,density_exposure,clone_fate_diversification_index,False,context_dependent,negative,-0.0858111501576297,-0.1360251920034039,-0.0487147414550121,0.0014594728660015,False,False,0.0040865240248044
Weinreb_2020_Science,post_event_divergence_exposure,clone_fate_diversification_index,False,positive,positive,0.0458005510021099,-0.0080202995273605,0.0944335934947592,0.0898028055530496,False,False,0.1479105032638464
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_fate_diversification_index,False,positive,positive,0.05083884454773,-0.0018431440017288,0.0964310187504136,0.0596616985254763,False,False,0.1077759715298926
Weinreb_2020_Science,branch_window_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,alignment_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,fate_entropy_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,density_exposure,clone_reprogramming_success_split,False,context_dependent,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,post_event_divergence_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Weinreb_2020_Science,branch_window_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.2056184271114599,-0.2699971746461116,-0.1640203133189275,1.4215083736166057e-14,False,False,3.980223446126496e-13
Weinreb_2020_Science,global_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.1034426517435987,-0.1541490685005188,-0.05673204873385,0.0001231450511463,False,False,0.0004925802045854
Weinreb_2020_Science,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.2059877409252273,-0.269365005400184,-0.1648222354508439,1.2727352660674246e-14,False,False,3.980223446126496e-13
Weinreb_2020_Science,alignment_exposure,clone_state_transition_entropy,False,positive,negative,-0.0908756717592506,-0.1479472025844185,-0.0408443457281818,0.0007483633834858,False,False,0.0022057026039584
Weinreb_2020_Science,fate_entropy_exposure,clone_state_transition_entropy,False,positive,positive,0.1770240672466037,0.127865392062734,0.2305329025556075,3.956059266621688e-11,False,False,2.7692414866351807e-10
Weinreb_2020_Science,density_exposure,clone_state_transition_entropy,False,context_dependent,negative,-0.0748885581796272,-0.1188106788034021,-0.0285985211393848,0.0054982544025434,False,False,0.0123160898616973
Weinreb_2020_Science,post_event_divergence_exposure,clone_state_transition_entropy,False,positive,positive,0.2031268004022586,0.1542566610528466,0.2528817556770875,2.9804970959216116e-14,False,False,5.563594579053675e-13
Weinreb_2020_Science,teacher_velocity_bias_exposure,clone_state_transition_entropy,False,positive,negative,-0.0105788145162301,-0.0680747194966895,0.0481080196069203,0.6953231309047838,False,False,0.846480333275389
