dataset,neighbor_rule,k_or_radius,n_neighbors_mean,n_neighbors_std,branch_event_detected,lineage_separation_effect,normalized_separation_effect,alignment_effect,entropy_effect,density_effect,teacher_fidelity_tier,composition_rmse,seed_stability,permutation_p,permutation_q,negative_control_pass,external_direction_match,runtime,interpretation
L2,random,3.0,3.0,0.0,True,10.38677061661631,11.485088706637185,-0.12271584461089559,0.09667453732044184,-0.03344547458357138,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.254135099996347,divergence_or_no_condensation
L2,random,5.0,5.0,0.0,True,12.04243869008546,8.678871387357178,-0.12265625176426316,0.09667453732044184,-0.0559375372945333,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.2771879999781959,divergence_or_no_condensation
L2,random,7.0,7.0,0.0,True,12.791399409160647,6.970597289958277,-0.12098801561938533,0.09667453732044184,-0.07682883088902327,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.2699592999997549,divergence_or_no_condensation
L2,random,9.0,9.0,0.0,True,12.909002890114676,5.354786645612346,-0.12400886594543913,0.09667453732044184,-0.09886091306291922,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.3036788000026718,divergence_or_no_condensation
L2,random,12.0,12.0,0.0,True,13.151536420705392,4.347950939988897,-0.12467856367897256,0.09667453732044184,-0.1305580007163769,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.3122525999788195,divergence_or_no_condensation
L2,random,15.0,15.0,0.0,True,12.912405068912285,3.6440498465906437,-0.12437710714924377,0.09667453732044184,-0.16354177227486355,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.27913169999374077,divergence_or_no_condensation
L2,random,20.0,20.0,0.0,True,12.058861793885791,2.578739071617236,-0.12323755792983125,0.09667453732044184,-0.2144811139979669,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.27770249999593943,divergence_or_no_condensation
L2,random,30.0,30.0,0.0,True,10.987524347975588,1.8364469257394733,-0.1234721548666788,0.09667453732044184,-0.322894476816425,fail,,True,0.3482587064676617,0.41791044776119407,True,False,0.28647839999757707,divergence_or_no_condensation
L2,label,1.0,1.0,0.0,True,0.0,0.0,-0.3377785685304707,0.09667453732044184,-0.027303381931802206,fail,,True,1.0,1.0,True,False,0.3451978000230156,divergence_or_no_condensation
L2,label,2.0,1.9994994994994995,0.009119553132276574,True,0.0,0.0,-0.3241892208281983,0.09667453732044184,-0.04934343221493814,fail,,True,1.0,1.0,True,False,0.3506851000129245,divergence_or_no_condensation
L2,label,3.0,2.9989989989989994,0.018239106264553148,True,0.0,0.0,-0.3083078469245601,0.09667453732044184,-0.07051556783903629,fail,,True,1.0,1.0,True,False,0.3427145999739878,divergence_or_no_condensation
