dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,terminal_lineage_entropy,clone_label_shuffle,0.2592930431272184,0.09727811281082643,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,terminal_lineage_entropy,time_label_shuffle,0.1725692903454646,0.27445965467598443,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,terminal_lineage_entropy,outcome_label_shuffle,-0.26785564150313845,0.08634314572470388,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,terminal_lineage_entropy,exposure_shuffle,0.1326104979245046,0.40248865995739647,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,terminal_lineage_entropy,teacher_velocity_shuffle,-0.29573897467600613,0.05723051291504006,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_multilineage_score,clone_label_shuffle,0.09224003803733981,0.5612510065990308,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_multilineage_score,time_label_shuffle,0.15680806466347766,0.32133589793320555,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_multilineage_score,outcome_label_shuffle,-0.01844800760746796,0.9076854634088504,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_multilineage_score,exposure_shuffle,0.1014640418410738,0.5225814986011459,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_multilineage_score,teacher_velocity_shuffle,0.3505121445418912,0.022860467338426154,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_branch_count,clone_label_shuffle,0.1014640418410738,0.5225814986011459,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_branch_count,time_label_shuffle,-0.05534402282240389,0.7277552591187735,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_branch_count,outcome_label_shuffle,-0.1014640418410738,0.5225814986011459,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_branch_count,exposure_shuffle,-0.046120019018669904,0.7717962870502444,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_branch_count,teacher_velocity_shuffle,0.3136161293269553,0.04312778330767367,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_fate_diversification_index,clone_label_shuffle,-0.14863792565379075,0.34750181772720024,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_fate_diversification_index,time_label_shuffle,-0.08430866093213539,0.5955295288389406,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_fate_diversification_index,outcome_label_shuffle,0.0021955380451076922,0.9889900915479204,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_fate_diversification_index,exposure_shuffle,-0.005269291308258462,0.9735800590236233,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_fate_diversification_index,teacher_velocity_shuffle,0.31330327903686767,0.04334765317792913,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_transition_entropy,clone_label_shuffle,0.1904893891573149,0.22690938574539052,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_transition_entropy,time_label_shuffle,0.21837976784867474,0.16471503020332154,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_transition_entropy,outcome_label_shuffle,0.1107077276626427,0.4851984806533358,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_transition_entropy,exposure_shuffle,0.08585303644789342,0.5887833288953847,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,teacher_bias_only,clone_transition_entropy,teacher_velocity_shuffle,0.0028459570093224335,0.9857287485851642,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_fate_entropy,clone_label_shuffle,0.1525898941349846,0.3346865350593271,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_fate_entropy,time_label_shuffle,0.09814055061631383,0.5363613196434506,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_fate_entropy,outcome_label_shuffle,0.05401023590964923,0.7340740725715262,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_fate_entropy,exposure_shuffle,0.07969803103740922,0.6158685229238817,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_fate_entropy,teacher_velocity_shuffle,-0.07662427777425845,0.6295885489135833,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_lineage_entropy,clone_label_shuffle,-0.19232913275143385,0.2223697694435723,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_lineage_entropy,time_label_shuffle,0.27773556270612304,0.07493973127764149,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_lineage_entropy,outcome_label_shuffle,-0.16356758436052307,0.3006502515776524,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_lineage_entropy,exposure_shuffle,-0.12207191530798768,0.441223681719054,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,terminal_lineage_entropy,teacher_velocity_shuffle,0.1525898941349846,0.3346865350593271,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_multilineage_score,clone_label_shuffle,0.11068804564480778,0.48527656891378,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_multilineage_score,time_label_shuffle,-0.18448007607467962,0.2421787367719293,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_multilineage_score,outcome_label_shuffle,-0.01844800760746796,0.9076854634088504,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_multilineage_score,exposure_shuffle,-0.046120019018669904,0.7717962870502444,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_multilineage_score,teacher_velocity_shuffle,-0.00922400380373398,0.9537681262384745,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_branch_count,clone_label_shuffle,0.16603206846721164,0.29332575749205003,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_branch_count,time_label_shuffle,-0.1383600570560097,0.3822115013084644,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_branch_count,outcome_label_shuffle,-0.29516812171948736,0.0577352659226705,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_branch_count,exposure_shuffle,0.2306000950933495,0.14176687525441783,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_branch_count,teacher_velocity_shuffle,-0.1752560722709456,0.2669423476878744,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_fate_diversification_index,clone_label_shuffle,-0.2039654843905046,0.1951044979688844,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_fate_diversification_index,time_label_shuffle,0.04830183699236923,0.7613090949475089,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_fate_diversification_index,outcome_label_shuffle,0.16488490718758766,0.29672068737230034,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_fate_diversification_index,exposure_shuffle,-0.11548530117266462,0.4664386290077448,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_fate_diversification_index,teacher_velocity_shuffle,-0.30561889587899077,0.04904044903379267,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_transition_entropy,clone_label_shuffle,-0.16174522336315833,0.30614107015927106,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_transition_entropy,time_label_shuffle,0.23820660168028776,0.12873003139780703,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_transition_entropy,outcome_label_shuffle,-0.12854239158772993,0.41720295010465347,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_transition_entropy,exposure_shuffle,-0.0031305527102546775,0.9843017925435817,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,post_divergence_only,clone_transition_entropy,teacher_velocity_shuffle,0.20680620934409688,0.1888231352382758,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_fate_entropy,clone_label_shuffle,-0.007359227899900744,0.9631073963956199,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_fate_entropy,time_label_shuffle,-0.2697651301814362,0.08404018780869957,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_fate_entropy,outcome_label_shuffle,-0.2071567734210866,0.18805803522274733,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_fate_entropy,exposure_shuffle,-0.14279098910255172,0.3670042451260336,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_fate_entropy,teacher_velocity_shuffle,-0.3593939356488841,0.019410520203485673,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_lineage_entropy,clone_label_shuffle,0.12093298384762266,0.44552922557783203,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_lineage_entropy,time_label_shuffle,-0.006590353343194695,0.9669596037148476,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_lineage_entropy,outcome_label_shuffle,0.04437504584417761,0.7802127899907241,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_lineage_entropy,exposure_shuffle,0.19507445895856299,0.21571257285179202,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,terminal_lineage_entropy,teacher_velocity_shuffle,-0.01307086746400281,0.9345227143061,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_multilineage_score,clone_label_shuffle,0.2999503082070869,0.053614985267966105,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_multilineage_score,time_label_shuffle,0.09690702265152037,0.5415201198872258,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_multilineage_score,outcome_label_shuffle,0.12459474340909764,0.43176868564635296,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_multilineage_score,exposure_shuffle,-0.0553754415151545,0.7276066256490594,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_multilineage_score,teacher_velocity_shuffle,-0.2907210679545611,0.06179032925071356,False
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_branch_count,clone_label_shuffle,0.036916961010103,0.8164540740044101,True
Jindal_2023_NatureBiotechnology_LSK_RNA,cell_random_native,condensation_plus_entropy,clone_branch_count,time_label_shuffle,0.15228246416667487,0.33567281176594854,False
