dataset_id,event_time_numeric,pre_time_numeric,post_time_numeric,lineage_separation_effect,post_event_divergence_effect,normalized_separation_effect,alignment_effect,entropy_effect,density_effect,branch_window_score,branch_event_detected,condensation_before_divergence,reason,teacher_backend,native_moscot_success,independence_tier,external_support_tier,interpretation,negative_control_pass_rate
E5_CellRank_Farrell_zebrafish_axial_mesoderm,10.0,9.0,12.0,0.10420458119586318,2.7686341027649526,0.21454179416376873,0.144537226150542,-0.002480626106262207,0.08731842356579078,0.2359743154757238,True,False,,native_moscot,True,independent_non_e1_system,weak,a branch event is detected but condensation-before-divergence direction is incomplete,0.16666666666666666
E2_GSE212050_gastruloid_native_atlas,4.0,3.5,4.5,-0.20893310221165162,-0.8318976956203592,-0.07871468458642954,-0.042684882100109345,-0.040524959564208984,0.02434574022954647,-0.08916991285786684,False,False,score_below_pre_registered_threshold,native_moscot,True,independent_non_e1_system,fail,score_below_pre_registered_threshold,0.8333333333333334
E3_MouseGastrulationData_wt_chimera_full_stage_mapped,8.0,7.75,8.25,-0.11642376527716447,1.0074742958981426,0.1104085018026341,0.0410679016719987,0.10055458545684814,0.01965162245186325,0.12662414559911872,True,True,,native_moscot,True,related_atlas_independent_sample_set,weak,"branch-window signature direction is present, but teacher backend, controls or baseline specificity limit support",0.16666666666666666
