memory_context,final_fate_belief_delta,diffusion_delta,birth_hazard_delta,death_hazard_delta,branch_probability_shift
erythroid_rich_memory,0.004910659790039062,0.006603210880237873,0.0,-0.0,0.004910659790039062
erythroid_rich_memory,0.008860257267951964,0.010253283282828547,0.0,-0.0,0.008860257267951964
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0007528424263000488,0.0014373136777273577,0.0,-0.0,0.0007528424263000488
erythroid_rich_memory,0.0007621318101882934,0.0014914539541547559,0.0,-0.0,0.0007621318101882934
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.009486588835716247,0.010811694083058362,0.0,-0.0,0.009486588835716247
erythroid_rich_memory,0.018605929613113404,0.017063020675474334,0.0,-0.0,0.018605929613113404
erythroid_rich_memory,0.0032752543687820435,0.004814668700479136,0.0,-0.0,0.0032752543687820435
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0016976505517959594,0.0028306112424209234,0.0,-0.0,0.0016976505517959594
erythroid_rich_memory,0.0,5.719987629400457e-09,0.0,-0.0,0.0
erythroid_rich_memory,0.009465515613555908,0.012170391666429567,0.0,-0.0,0.009465515613555908
erythroid_rich_memory,0.04716529548168182,0.03034495460746194,0.0,-0.0,0.04716529548168182
erythroid_rich_memory,0.001554858684539795,0.002626172132699746,0.0,-0.0,0.001554858684539795
erythroid_rich_memory,0.005353277921676635,0.007138050433444833,0.0,-0.0,0.005353277921676635
erythroid_rich_memory,0.00010751187801361084,0.0002903402326772265,0.0,-0.0,0.00010751187801361084
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,8.940696716308593e-09,3.3082744155613806e-08,0.0,-0.0,8.940696716308593e-09
erythroid_rich_memory,0.008504220843315124,0.010037942443907537,0.0,-0.0,0.008504220843315124
erythroid_rich_memory,3.737211227416992e-06,1.3912503358562407e-05,0.0,-0.0,3.737211227416992e-06
erythroid_rich_memory,0.010428133606910705,0.012633332527841545,0.0,-0.0,0.010428133606910705
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.00028993785381317135,0.0006413162238281106,0.0,-0.0,0.00028993785381317135
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0001648038625717163,0.00042530473418060535,0.0,-0.0,0.0001648038625717163
erythroid_rich_memory,0.002763614058494568,0.004180288850058808,0.0,-0.0,0.002763614058494568
