clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_cell_state,terminal_fate_entropy,terminal_lineage_entropy,clone_multilineage_score,clone_branch_count,clone_fate_diversification_index,clone_reprogramming_success_split,clone_state_transition_entropy,terminal_sampling_depth,event_time_used,pre_event_cells,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure
2126,38,2.5,5.0,2.5,Mono,0.756024387324673,0.756024387324673,7,7,0.5135135135135135,,0.772842566201159,37,2.5,38,-0.5404025127354629,-5.944250602852877,-2.038910693740851,1.0000000000000002,1.0,17.46893915197951,5.842014336979436,0.5914448595178519
2132,9,2.5,5.0,2.5,MPP/GMP,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.7725068857115294,8,2.5,9,-1.9430825787624602,-6.027181279522096,-2.064622108571041,1.0000000000000002,1.0,19.20846055216851,6.452363222883314,-0.4683546930066449
2133,9,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.5032583347727604,8,2.5,9,-1.1280642307988706,-4.448319061274308,-1.77528874387244,1.0000000000000002,1.0,20.131835800172368,4.830061008773674,-0.7030082706687562
2134,7,2.5,5.0,2.5,MEP,0.9709505944517833,0.9709505944517833,2,2,0.4,,0.9821410328321446,5,2.5,2,-0.17776383909627924,-3.564181212378058,-1.164696551290323,1.0000000000000002,1.0,7.132471476336306,7.475990499572804,0.9963681757122551
2136,21,2.5,5.0,2.5,Neutro,0.8402410118580349,0.8402410118580349,4,4,0.5,,0.8523834281067983,20,2.5,21,-1.0723166688453372,-5.167212670354721,-1.891979182616755,1.0000000000000002,1.0,20.250509941225857,5.255145620911936,-0.2816739502620135
2137,10,2.5,5.0,2.5,MPP,0.945530556033441,0.945530556033441,4,4,0.6666666666666667,,0.9477309221162756,9,2.5,10,-0.6186344429773933,-4.171584431819466,-2.5769800622925585,1.0000000000000002,1.0,19.433786431963124,4.446734047330745,0.4308409984798563
2139,9,2.5,5.0,2.5,MPP,0.9544340029220796,0.9544340029220796,2,2,0.375,,0.8527924884873097,8,2.5,9,-1.4595676928675905,-5.173941993828114,-1.5541673727656042,1.0000000000000002,1.0,18.592105063102277,5.595615402891126,-0.4722622098445793
2140,14,2.5,5.0,2.5,Mono,0.4878527713865605,0.4878527713865605,3,3,0.15384615384615385,,0.4634367823219362,13,2.5,14,-3.2055942370532127,-6.589131843249468,-3.796501415677235,1.0000000000000002,1.0,21.26007676583146,6.765959463490613,-0.7594131940641115
2141,8,2.5,5.0,2.5,Unk_2,0.591672778579442,0.591672778579442,2,2,0.1428571428571429,,0.6695919455330485,7,2.5,8,-0.7572927184691286,-4.7360522695430465,-2.945409122518941,1.0000000000000002,1.0,15.8958499707444,5.186544448558536,-0.44664239304077613
2142,11,2.5,5.0,2.5,MEP,0.785475297224449,0.785475297224449,4,4,0.4,,0.8043461359015935,10,2.5,11,-0.09283946856302255,-5.754594217934623,-1.5597357428101353,1.0000000000000002,1.0,20.195660529195255,6.106619857364672,0.840473393351258
2143,10,2.5,5.0,2.5,MPP/GMP,0.7233083338112187,0.7233083338112187,4,4,0.33333333333333337,,0.785475297224449,9,2.5,10,-0.5530752083189735,-3.5515327886117376,-3.1705997428095514,1.0000000000000002,1.0,16.74865212615391,3.9080324968206974,-0.2655050627242065
2144,45,2.5,5.0,2.5,Neutro,0.7014797885206796,0.7014797885206796,6,6,0.41860465116279066,,0.6780667537168071,43,2.5,2,-2.316635543002776,-4.833912746202561,-6.074592088896276,1.0000000000000002,1.0,4.928499621887729,5.808597492166424,0.48145829920274286
2145,9,2.5,5.0,2.5,MPP,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.7642045065057349,8,2.5,9,-0.24506329070456565,-4.074037757155505,-2.0296315536413267,1.0000000000000002,1.0,19.623836288788898,4.258854131499602,0.6783599231473559
2149,8,2.5,5.0,2.5,Unk_2,0.591672778579442,0.591672778579442,2,2,0.1428571428571429,,0.6695919455330485,7,2.5,8,-0.8958239551505671,-4.403253578588968,-0.8958239551505671,1.0000000000000002,1.0,22.790937593464292,4.871879740020064,-0.35406041527015814
2150,18,2.5,5.0,2.5,Neutro,0.9774178175252863,0.9774178175252863,2,2,0.4117647058823529,,0.7777220320674044,17,2.5,18,-1.8842729414090604,-5.848834817839664,-2.394706388421132,1.0000000000000002,1.0,22.782419669489286,5.942069644532263,-0.6585130498776653
2151,8,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.543564443196711,7,2.5,8,-1.782668283371241,-4.747976338983101,-1.9197350066190757,1.0000000000000002,1.0,17.467103215410738,5.130469975106347,-0.7122272322467211
2157,6,2.5,5.0,2.5,Mono,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.7896900821401168,2,2.5,4,-2.5368432645089865,-7.045330417508914,-4.714714702405594,1.0000000000000002,1.0,6.151676617427677,6.486514822316972,-0.0424715296715924
2159,7,2.5,5.0,2.5,Unk_2,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.8699155297708953,6,2.5,7,-1.8994132280423084,-3.395847800018317,-1.9091762043224603,1.0000000000000002,1.0,21.503633965583543,3.9487294357166047,-0.41606843172056207
2162,14,2.5,5.0,2.5,MPP/GMP,0.8292439007887166,0.8292439007887166,3,3,0.5384615384615384,,0.9141008920158344,13,2.5,14,-1.0514847836798842,-4.651572229851164,-1.6344228146762454,1.0000000000000002,1.0,23.17071527273232,4.906214384913525,-0.4963686243862989
2165,9,2.5,5.0,2.5,MPP,0.6695919455330485,0.6695919455330485,3,3,0.25,,0.7233083338112187,8,2.5,9,-0.08393144957606281,-6.687062084906817,-1.537014013019392,1.0000000000000002,1.0,13.016405959162798,6.942940499585403,0.5381881255157255
2166,11,5.0,5.0,0.0,MPP/GMP,0.6913698301997807,0.6913698301997807,3,3,0.2727272727272727,,0.6913698301997807,11,2.5,11,-1.19374624476528,-6.276329279044023,-2.631455708385398,1.0000000000000002,1.0,20.70947745225123,6.276329279044023,0.7967284519471505
2168,13,2.5,5.0,2.5,MPP,0.8342022886413706,0.8342022886413706,3,3,0.4545454545454546,,0.8690746665935477,11,2.5,2,-0.13132633432213742,-3.842497477408513,-4.742340026326917,1.0000000000000002,1.0,8.891037338016956,6.663091548285738,0.8522231085406122
2169,10,2.5,5.0,2.5,Mono,0.5032583347727604,0.5032583347727604,2,2,0.11111111111111116,,0.46899559358639586,9,2.5,10,-1.9508896552267863,-5.73240836813581,-3.57837451984827,1.0000000000000002,1.0,20.615483679072717,6.0973396685743895,-0.7057002562012862
217,14,5.0,5.0,0.0,Mono,0.6908140210948742,0.6908140210948742,3,3,0.2857142857142857,,0.6908140210948742,14,2.5,14,-1.3806348445029646,-4.0272126775450685,-2.3201229101888603,1.0000000000000002,1.0,19.26708798837908,4.0272126775450685,-0.5277705648501351
2171,7,2.5,5.0,2.5,MEP,0.0,0.0,1,1,0.0,,0.591672778579442,6,2.5,7,-0.444956555333572,-8.936614088738036,-0.7060262370159996,1.0000000000000002,1.0,20.654674288590293,9.468985664984563,0.9787571741497697
2172,5,2.5,5.0,2.5,MPP,0.9463946303544555,0.9463946303544555,3,3,0.5,,0.9602297178580305,4,2.5,5,-0.9581991196104495,-2.876182731695625,-3.6830351805240378,1.0000000000000002,1.0,13.698772191899778,3.6577710798104093,0.7266691008300856
2178,5,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.7219280948844771,4,2.5,5,-1.4346545087002014,-4.7377819876038165,-2.960122089153604,1.0000000000000002,1.0,16.947665582515082,5.512648133015421,-0.48519966551922133
218,16,5.0,5.0,0.0,MPP/GMP,0.9414280318431391,0.9414280318431391,4,4,0.625,,0.9414280318431391,16,2.5,16,-0.4082163352050106,-4.626901929693406,-2.1026442006097104,1.0000000000000002,1.0,21.28260522731591,4.626901929693406,0.3013663674889266
2181,5,5.0,5.0,0.0,Mono,0.8649735207151964,0.8649735207151964,3,3,0.4,,0.8649735207151964,5,2.5,5,-0.07697704286306456,-4.149567659665914,-2.5525088602409567,1.0000000000000002,1.0,13.908960674101158,4.149567659665914,0.9134175574595466
2182,7,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.0,6,2.5,7,-0.06276691033476457,-6.474858146502068,-2.940317402932393,1.0000000000000002,1.0,17.99346639648048,6.941004263005333,0.9725136671088789
2186,7,2.5,5.0,2.5,MPP/GMP,0.6500224216454689,0.6500224216454689,2,2,0.16666666666666663,,0.7248340915030292,6,2.5,7,-2.1013102178714793,-5.410387799772566,-2.299530264192537,1.0000000000000002,1.0,18.864799297340117,5.93432831220955,-0.5440387018926742
2189,6,2.5,5.0,2.5,MEP,0.0,0.0,1,1,0.0,,0.6500224216454689,5,2.5,6,-0.060895880927163866,-6.455629773052213,-3.0474746056703133,1.0000000000000002,1.0,18.85721909250149,7.106940044233853,0.9716931042504298
2191,14,2.5,5.0,2.5,Neutro,0.9214632400730393,0.9214632400730393,3,3,0.5384615384615384,,0.903213977382827,13,2.5,14,-1.4019277423115883,-5.892921896492032,-1.837196479093121,1.0000000000000002,1.0,22.931589903779354,6.000490866668206,-0.09242076810954587
2193,5,2.5,5.0,2.5,Unk_2,0.0,0.0,1,1,0.0,,0.7219280948844771,4,2.5,5,-1.2200208480127268,-3.9709469973379092,-1.9198038617359523,1.0000000000000002,1.0,23.813572527438318,4.731608168793948,-0.5112166337100554
2195,9,2.5,5.0,2.5,MPP,0.6695919455330485,0.6695919455330485,3,3,0.25,,0.6223659728717186,8,2.5,9,-0.07891182802322545,-7.070215267647743,-4.167254266776152,1.0000000000000002,1.0,13.776295621467018,7.506763262012075,0.9799082942529446
2198,8,2.5,5.0,2.5,Neutro,0.8699155297708953,0.8699155297708953,3,3,0.4285714285714286,,0.8194483718700727,7,2.5,8,-1.152939927425275,-5.13189997778374,-1.6556260559775264,1.0000000000000002,1.0,22.383871372668544,5.425020235922901,0.05110462947371672
2199,15,2.5,5.0,2.5,Mono,0.3712323266379903,0.3712323266379903,2,2,0.0714285714285714,,0.353359335018536,14,2.5,15,-2.4165236316757706,-4.594714014676181,-3.1970736628375716,1.0000000000000002,1.0,18.75109980948197,4.33417304571858,-0.6972844843161842
2201,5,2.5,5.0,2.5,Mono,0.0,0.0,1,1,0.0,,0.0,4,2.5,5,-3.8434835942658045,-7.818300462750403,-3.8434835942658045,1.0000000000000002,1.0,17.888315550240257,7.089907036131679,-0.9574088495868274
2202,11,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.43949698691862804,10,2.5,11,-1.509525521681634,-4.698023704103612,-1.922288473131136,1.0000000000000002,1.0,22.22998668167621,5.053876983023323,-0.7913777627170404
2206,6,2.5,5.0,2.5,Neutro,0.7219280948844771,0.7219280948844771,2,2,0.19999999999999996,,0.6500224216454689,5,2.5,6,-1.5385496272455679,-6.045138829285151,-1.9407833517864137,1.0000000000000002,1.0,15.825656048334254,6.196163238330139,0.20102514451556566
2209,10,2.5,5.0,2.5,MEP,0.8749999999971146,0.8749999999971146,4,4,0.5,,0.9138646883822148,8,2.5,2,-0.5759018264071282,-3.4883212219428446,-0.8740109947067676,1.0000000000000002,1.0,10.933420714737984,7.305035384110284,0.9848255124656308
2210,13,2.5,5.0,2.5,MEP,0.4138168503007484,0.4138168503007484,2,2,0.08333333333333337,,0.4878527713865605,12,2.5,13,-1.1498418108426764,-6.03188331150587,-2.3133169867170693,1.0000000000000002,1.0,19.155234795497478,6.327912971476981,0.6209414996566264
2211,8,2.5,5.0,2.5,Mono,0.591672778579442,0.591672778579442,2,2,0.1428571428571429,,0.543564443196711,7,2.5,8,-1.749645924117933,-4.993731568319195,-3.152178345741077,1.0000000000000002,1.0,17.029814882342915,5.314478938204628,-0.5625417667896382
2213,6,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.6500224216454689,5,2.5,6,-2.5206020222739376,-5.66963241181573,-2.8285430324146055,1.0000000000000002,1.0,16.724559014078668,6.068026576805014,-0.673050668594997
2216,8,2.5,5.0,2.5,Unk_2,0.7248340915030292,0.7248340915030292,3,3,0.2857142857142857,,0.8194483718700727,7,2.5,8,-4.119299227431171,-7.632592128547383,-4.572408736714625,1.0000000000000002,1.0,20.084582121609408,8.067859053669196,-0.3908274148319164
2219,8,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.543564443196711,7,2.5,8,-1.3710605666417248,-3.2037140468228547,-2.17622754739835,1.0000000000000002,1.0,19.519025264630706,3.6193779203764773,-0.48393645378833205
2221,10,2.5,5.0,2.5,MEP,0.8288713632495591,0.8288713632495591,4,4,0.4444444444444444,,0.8445412464556078,9,2.5,10,-1.3144039659133124,-2.936037441710876,-3.19011219397319,1.0000000000000002,1.0,16.928585222351593,3.3277303548058668,0.5911829868206449
2224,26,2.5,5.0,2.5,Neutro,0.8941111578791682,0.8941111578791682,3,3,0.5416666666666667,,0.9246502930898773,24,2.5,2,-1.1477821785632458,-3.508808831430117,-2.518944278488716,1.0000000000000002,1.0,8.34931314960572,3.1686104078516983,0.3346571458595023
2225,11,2.5,5.0,2.5,MPP/GMP,0.7298466991593667,0.7298466991593667,3,3,0.30000000000000004,,0.7827759528114114,10,2.5,11,-1.3526694222289282,-2.499546485938256,-2.5980573886849023,1.0000000000000002,1.0,19.42479156098073,2.8327327462002314,0.02812678875642212
2226,19,2.5,5.0,2.5,Neutro,0.991076059835337,0.991076059835337,2,2,0.4444444444444444,,0.9819407868612123,18,2.5,19,-1.2820046508276335,-5.761948982347324,-2.13328942189515,1.0000000000000002,1.0,23.439305081943278,5.895947306485669,0.00692099560284066
2228,5,2.5,5.0,2.5,Unk_2,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.8649735207151964,4,2.5,5,-1.4581830662152062,-4.901961089077186,-2.749803416885533,1.0000000000000002,1.0,18.386306497633008,5.6791243772817666,-0.4341748408817866
2230,18,5.0,5.0,0.0,MPP,0.7642045065057349,0.7642045065057349,2,2,0.2222222222222222,,0.7642045065057349,18,2.5,18,-0.3328969526208426,-6.951277644667268,-2.6883180098691084,1.0000000000000002,1.0,17.650346157613175,6.951277644667268,0.7574316774342589
2232,18,2.5,5.0,2.5,MEP,0.4039252872322523,0.4039252872322523,3,3,0.11764705882352944,,0.45709141921472135,17,2.5,18,-2.6955553913118804,-2.53399824382313,-3.832851174026162,1.0000000000000002,1.0,19.126307116278372,2.730390865404962,0.2701055618887369
2234,5,2.5,5.0,2.5,Ery/Meg,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9709505944517833,4,2.5,5,-0.7802642104886031,-5.973725885606944,-1.1339422958697063,1.0000000000000002,1.0,18.826399904791018,6.724309825013168,0.23933693668943704
2235,13,2.5,5.0,2.5,Unk_2,0.4138168503007484,0.4138168503007484,2,2,0.08333333333333337,,0.4878527713865605,12,2.5,13,-1.7824400023762588,-4.652105372109856,-1.7824400023762588,1.0000000000000002,1.0,22.83995581538085,4.938643312261713,-0.7701404451944042
2238,8,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.543564443196711,7,2.5,8,-1.4193927948433076,-3.9023626571940246,-1.8762926045259214,1.0000000000000002,1.0,20.692066612282844,4.376923019043328,-0.6437131463926667
2241,5,2.5,5.0,2.5,Ery/Meg,0.0,0.0,1,1,0.0,,0.0,4,2.5,5,-0.22228090274996476,-8.925885430737702,-0.7115721656901458,1.0000000000000002,1.0,20.598364065803167,9.698508179865481,0.9672091996998843
2242,28,2.5,5.0,2.5,Mono,0.6441320238082348,0.6441320238082348,5,5,0.40740740740740744,,0.6324649760856532,27,2.5,28,-1.4478788651910033,-4.620370034400508,-2.0470074714068773,1.0000000000000002,1.0,19.439934712672226,4.741521642773122,-0.5197012510354257
2248,5,2.5,5.0,2.5,MEP,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.7219280948844771,4,2.5,5,-0.05880914910073387,-7.189931699961333,-1.6647247565796797,1.0000000000000002,1.0,20.144811738709862,7.971185816266486,0.9918507886081596
225,5,2.5,5.0,2.5,MPP,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.7219280948844771,4,2.5,5,-0.08217677937614583,-4.97307660126558,-2.972272697720597,1.0000000000000002,1.0,14.845350306291682,5.705260052050083,0.9418522872508838
2250,6,2.5,5.0,2.5,MPP,0.9602297178580305,0.9602297178580305,3,3,0.6,,0.9206198357115741,5,2.5,6,-1.5240188068731566,-5.443464279216497,-2.969516871244309,1.0000000000000002,1.0,13.912122223171474,5.875361056777379,0.23048712697026197
2253,5,2.5,5.0,2.5,MEP,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9709505944517833,4,2.5,5,-0.07626671768488207,-7.128239254768357,-2.4423511630140604,1.0000000000000002,1.0,16.814508983888338,7.899618617933058,0.9758157663927169
2256,9,2.5,5.0,2.5,Mono,0.0,0.0,1,1,0.0,,0.0,8,2.5,9,-3.0848712963811717,-7.533984006875652,-3.736832811833467,1.0000000000000002,1.0,21.20237387740714,7.098663235890425,-0.9837623933774109
2260,14,2.5,5.0,2.5,MEP,0.890491640216606,0.890491640216606,2,2,0.3076923076923077,,0.7559279292607446,13,2.5,14,-1.0810293083136397,-3.3504324560315184,-3.16914095483939,1.0000000000000002,1.0,20.369814659628798,3.6314459444513107,0.4236353255792672
2263,5,2.5,5.0,2.5,Mono,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.8649735207151964,4,2.5,5,-0.7391991604351096,-6.548033027674835,-2.6621032593990286,1.0000000000000002,1.0,15.876301142302774,5.772816268530998,0.1227937311636027
2267,6,2.5,5.0,2.5,Unk_2,0.7219280948844771,0.7219280948844771,2,2,0.19999999999999996,,0.7896900821401168,5,2.5,6,-0.7461909733120974,-4.319815870680631,-1.631074542280872,1.0000000000000002,1.0,15.676040174823461,4.969441379153424,0.47382757468318015
2269,5,2.5,5.0,2.5,MEP,0.0,0.0,1,1,0.0,,0.9709505944517833,3,2.5,2,-0.12734741711011352,-4.586373100705552,-1.034122878451235,1.0000000000000002,1.0,8.54770789735817,8.460454545182749,0.9907537372409991
2270,5,2.5,5.0,2.5,Neutro,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.8649735207151964,4,2.5,5,-0.9779871629547131,-4.131712325116508,-1.3999786031079129,1.0000000000000002,1.0,20.45542626622455,4.463705947099176,-0.3950864371546433
2272,10,2.5,5.0,2.5,MPP,0.8699155297708953,0.8699155297708953,3,3,0.4285714285714286,,0.8609640474407958,7,2.5,3,-0.12355726727936207,-3.4433904302227987,-2.275614867178989,1.0000000000000002,1.0,8.333484076475402,6.919657813681737,0.9453814832724853
2274,11,2.5,5.0,2.5,MPP,0.8173454221437794,0.8173454221437794,3,3,0.4,,0.9056185178621655,10,2.5,11,-0.505380610991013,-4.4986749911611446,-2.966685251198895,1.0000000000000002,1.0,16.589207395328803,4.855840738511564,0.911309851734681
2275,21,2.5,5.0,2.5,Mono,0.9412329787611875,0.9412329787611875,5,5,0.7,,0.9588649012735696,20,2.5,21,-0.3793736620456944,-5.606146459217121,-2.845910811405064,1.0000000000000002,1.0,16.82260600184996,5.748227966550012,0.39355879815808703
2276,11,2.5,5.0,2.5,Mono,0.7627069065346593,0.7627069065346593,5,5,0.4,,0.8043461359015935,10,2.5,11,-0.21370530117626332,-5.496870245059521,-3.1574160460494642,1.0000000000000002,1.0,19.591769373267354,5.622728369584343,0.9266719652818981
2279,9,2.5,5.0,2.5,Unk_2,0.591672778579442,0.591672778579442,2,2,0.1428571428571429,,0.7233083338112187,7,2.5,2,-0.10947172009144657,-1.4040752011998818,-1.0447911464468385,1.0000000000000002,1.0,10.341880640441788,5.172881978806871,0.9878472623333849
2281,6,5.0,5.0,0.0,Ery/Meg,0.6500224216454689,0.6500224216454689,2,2,0.16666666666666663,,0.6500224216454689,6,2.5,6,-0.1925029833598734,-8.537455241002752,-1.4753953603073222,1.0000000000000002,1.0,17.75900412459139,8.537455241002752,0.9860205711550115
2286,5,2.5,5.0,2.5,MEP,0.9463946303544555,0.9463946303544555,3,3,0.5,,0.9609640474407958,4,2.5,5,-0.05686520201857785,-4.638634996620273,-3.5012908611920595,1.0000000000000002,1.0,20.046729959584514,5.412471065573953,0.7630737691991818
2289,13,2.5,5.0,2.5,MPP/GMP,0.43949698691862804,0.43949698691862804,2,2,0.09090909090909094,,0.6254181156210804,11,2.5,2,-0.11482526768201196,-3.877202423894956,-1.4047888561107325,1.0000000000000002,1.0,7.729525284399706,7.595837045623353,0.9718740380754758
2291,6,2.5,5.0,2.5,MPP/GMP,0.0,0.0,1,1,0.0,,0.6500224216454689,5,2.5,6,-2.0213830817244847,-2.1851890577705895,-2.6800382998666983,1.0000000000000002,1.0,17.663386354702748,2.7523214349883958,-0.3133004379035363
2293,15,2.5,5.0,2.5,MPP,0.8576611402496378,0.8576611402496378,6,6,0.5714285714285714,,0.8303663197808834,14,2.5,15,-1.045519415039329,-5.47110037383268,-2.165477136162925,1.0000000000000002,1.0,19.687708893164316,5.654191198560244,0.33256622112229695
2295,27,2.5,5.0,2.5,MPP,0.8951546998475245,0.8951546998475245,4,4,0.5769230769230769,,0.9252534588268017,26,2.5,27,-0.7127922782365795,-3.7061520329336046,-2.331572565020077,1.0000000000000002,1.0,17.68363236806848,3.8078966973152086,0.32222068835327494
2296,10,2.5,5.0,2.5,MPP,0.8783471047591227,0.8783471047591227,3,3,0.5555555555555556,,0.8609640474407958,9,2.5,10,-0.30185492180330586,-3.8391714682375664,-3.6072847314211236,1.0000000000000002,1.0,20.41145145713501,4.215184225256048,0.40411531153023794
2297,11,2.5,5.0,2.5,MPP/GMP,0.46899559358639586,0.46899559358639586,2,2,0.09999999999999998,,0.546294702277771,10,2.5,11,-0.17668684516425848,-3.837816041044464,-1.9458436666156975,1.0000000000000002,1.0,15.323050315253859,4.191552077334203,0.21124072933463198
2300,6,2.5,5.0,2.5,MPP/GMP,0.9709505944517833,0.9709505944517833,2,2,0.4,,0.9206198357115741,5,2.5,6,-2.226883542561874,-5.588282834534588,-2.6841470292957426,1.0000000000000002,1.0,18.2513798761779,6.230721205411757,-0.2418064895164067
2302,8,2.5,5.0,2.5,MPP,0.8699155297708953,0.8699155297708953,3,3,0.4285714285714286,,0.8194483718700727,7,2.5,8,-0.2272262652416689,-4.9827091559948276,-3.0515784611971606,1.0000000000000002,1.0,20.311019831933507,5.213736297940722,0.752376278886959
2303,22,2.5,5.0,2.5,MEP,0.5771110923388757,0.5771110923388757,4,4,0.23809523809523814,,0.589390571884777,21,2.5,22,-1.767157055914379,-2.9221740331142887,-4.189982068557086,1.0000000000000002,1.0,19.739065433196238,3.0939690166194325,0.49166008276234224
2304,6,2.5,5.0,2.5,MPP,0.0,0.0,1,1,0.0,,0.6500224216454689,5,2.5,6,-1.9738982334947863,-4.329174524430286,-2.2330322406566605,1.0000000000000002,1.0,17.572950796576038,4.984865244426341,-0.647344108962575
2305,7,2.5,5.0,2.5,Neutro,0.6500224216454689,0.6500224216454689,2,2,0.16666666666666663,,0.591672778579442,6,2.5,7,-1.7208231214402794,-6.002450900362901,-2.105654334202984,1.0000000000000002,1.0,14.658935963672812,6.020216258708069,0.026027046979156865
2306,5,2.5,5.0,2.5,MEP,0.9463946303544555,0.9463946303544555,3,3,0.5,,0.9602297178580305,4,2.5,5,-1.2697969368892534,-7.265456099981003,-3.4329336208042376,1.0000000000000002,1.0,13.075238028627144,7.960868210009922,0.5738309303412951
2310,15,2.5,5.0,2.5,MPP,0.8631205685637457,0.8631205685637457,2,2,0.2857142857142857,,0.836640741938282,14,2.5,15,-0.06950063630853441,-7.070985520186796,-2.91796705514285,1.0000000000000002,1.0,15.278213989274938,7.333101326918429,0.9889043840744552
2315,16,2.5,5.0,2.5,MPP/GMP,0.7773048806298979,0.7773048806298979,4,4,0.4,,0.8112781244562475,15,2.5,16,-1.232864765366462,-4.009431419144432,-2.3478510422159884,1.0000000000000002,1.0,20.04213783282374,4.195120478042519,-0.4309027416688761
2316,14,2.5,5.0,2.5,MPP,0.8071654175767473,0.8071654175767473,4,4,0.5384615384615384,,0.8636983367843543,13,2.5,14,-1.1032271376475216,-2.405055497281753,-3.2263350985214108,1.0000000000000002,1.0,17.528285205352777,2.6858903853137277,0.10238480403326725
2318,8,2.5,5.0,2.5,MEP,0.9697238998651408,0.9697238998651408,5,5,0.6666666666666667,,0.9690222556620277,6,2.5,2,-0.0868559491878729,-3.3755483550190433,-2.605845829982114,1.0000000000000002,1.0,12.011190181403189,7.056959849930484,0.9695482391066044
2319,11,2.5,5.0,2.5,Neutro,0.8783471047591227,0.8783471047591227,3,3,0.5555555555555556,,0.911533991133945,9,2.5,2,-1.3845418526672266,-1.427029458562279,-1.3845418526672266,1.0000000000000002,1.0,15.83393645611642,4.27384361342021,0.937651647168096
2321,14,2.5,5.0,2.5,MPP,0.8175195311839395,0.8175195311839395,3,3,0.46153846153846156,,0.7973748106369621,13,2.5,14,-0.06093242683833424,-6.546233773231577,-2.599245808013275,1.0000000000000002,1.0,18.465180969572113,6.808780039997828,0.9771638508924781
2324,16,2.5,5.0,2.5,MPP/GMP,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.7559752426278814,15,2.5,16,-0.8726484050198404,-4.834640389042564,-1.916710312992423,1.0000000000000002,1.0,25.264730783134652,5.075659221673897,-0.4719669813143943
2325,5,2.5,5.0,2.5,Mono,0.0,0.0,1,1,0.0,,0.0,4,2.5,5,-2.8570364047772374,-6.885099753980329,-2.8570364047772374,1.0000000000000002,1.0,18.41008772288716,6.124118042792054,-0.9734205493991229
233,26,2.5,5.0,2.5,Unk_2,0.808014151081716,0.808014151081716,3,3,0.41666666666666663,,0.7867012262059981,24,2.5,2,-0.1547202435061743,-1.2883121089270262,-0.8892490913883238,1.0000000000000002,1.0,8.838842404358733,4.750400397118255,0.9683694432390075
2330,11,2.5,5.0,2.5,Neutro,0.9372305632133988,0.9372305632133988,3,3,0.5,,0.9056185178621655,10,2.5,11,-1.648979147973116,-5.779601702421021,-2.43232022175318,1.0000000000000002,1.0,17.181242564706764,5.842087663389427,-0.04689141896066085
2333,13,2.5,5.0,2.5,Neutro,0.4138168503007484,0.4138168503007484,2,2,0.08333333333333337,,0.4878527713865605,12,2.5,13,-2.6082061024896657,-6.416060027348889,-3.1022983532635613,1.0000000000000002,1.0,23.12307898777437,6.532039741440376,-0.8035453546621066
2334,7,5.0,5.0,0.0,Unk_3,0.9821410328321446,0.9821410328321446,3,3,0.5714285714285714,,0.9821410328321446,7,2.5,7,-1.1503591068159822,-5.075261043758721,-1.2977418587555758,1.0000000000000002,1.0,17.783131433512363,5.075261043758721,-0.35721108484832115
2337,5,2.5,5.0,2.5,MEP,0.0,0.0,1,1,0.0,,0.7219280948844771,4,2.5,5,-2.0596384842304545,-5.352336049219629,-2.7091966722806347,1.0000000000000002,1.0,17.663130751245813,6.117334695949973,-0.6001815971087495
2343,26,2.5,5.0,2.5,MPP/GMP,0.5691434595407457,0.5691434595407457,5,5,0.28,,0.6154166366392736,25,2.5,26,-1.813065304226772,-4.518339405129324,-2.384996426024839,1.0000000000000002,1.0,20.41055996828224,4.651934360204882,-0.4729258684592796
2346,6,2.5,5.0,2.5,MPP/GMP,0.8649735207151964,0.8649735207151964,3,3,0.4,,0.8962406251774038,5,2.5,6,-0.7582663270603668,-4.57868559745443,-1.903353344318204,1.0000000000000002,1.0,19.491470234043174,5.234139438914841,-0.3174386192685354
2356,15,2.5,5.0,2.5,Neutro,0.8631205685637457,0.8631205685637457,2,2,0.2857142857142857,,0.7312088026174962,14,2.5,15,-1.895008168040382,-6.407870547508,-2.934440325847953,1.0000000000000002,1.0,20.276933271476114,6.483506323029665,-0.727795283870595
