dataset_id,exposure,clone_splitting_score,score_primary,expected_direction,observed_direction,effect_size,ci_low,ci_high,p_value,whether_supports_original_hypothesis,whether_supports_revised_hypothesis,permutation_q
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_branch_count,False,positive,positive,0.25749691702056987,0.15580058885430523,0.3453133402187579,3.7284162045506315e-07,False,False,2.609891343185442e-06
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_fate_diversification_index,False,positive,positive,0.360167268648676,0.26706560111056843,0.4593723401013252,4.73456598939942e-13,False,False,8.837856513545584e-12
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,negative,-0.09917180446613584,-0.19870927555189313,-0.0043706121100630605,0.0537247221680937,False,False,0.12034337765652989
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_fate_diversification_index,False,positive,negative,-0.0625133759389202,-0.14991075207062082,0.017827942001786428,0.22468151111711462,False,False,0.4058762781470458
Jindal_2023_NatureBiotechnology_LSK_RNA,alignment_exposure,clone_fate_diversification_index,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_exposure,clone_fate_diversification_index,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_fate_diversification_index,False,context_dependent,negative,-0.1689202834060875,-0.26798103613388136,-0.07141771475630941,0.0009619696151531186,False,False,0.0038478784606124743
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_fate_diversification_index,False,positive,positive,0.11245799030532537,0.011956232237185128,0.219688225411624,0.02859392986841403,False,False,0.07278454875596298
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_fate_diversification_index,False,positive,positive,0.3250399405965346,0.23272618850936252,0.4127665710416766,8.941483158736023e-11,False,False,8.345384281486955e-10
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,alignment_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_reprogramming_success_split,False,context_dependent,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_reprogramming_success_split,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,branch_window_condensation_exposure,clone_state_transition_entropy,False,positive,positive,0.4093317455443108,0.3292369590540283,0.4954906725570637,9.619586368505038e-17,False,False,5.3869683663628215e-15
Jindal_2023_NatureBiotechnology_LSK_RNA,global_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,negative,-0.03214540982201207,-0.12864027262916622,0.0727748514713865,0.5326942714203801,False,False,0.8286355333205911
Jindal_2023_NatureBiotechnology_LSK_RNA,same_lineage_centroid_condensation_exposure,clone_state_transition_entropy,False,positive,positive,0.06788881217516353,-0.026168501057216,0.14340487486017053,0.18723249926857788,False,False,0.3495006653013454
Jindal_2023_NatureBiotechnology_LSK_RNA,alignment_exposure,clone_state_transition_entropy,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_exposure,clone_state_transition_entropy,False,positive,not_testable,,,,,False,False,1.0
Jindal_2023_NatureBiotechnology_LSK_RNA,density_exposure,clone_state_transition_entropy,False,context_dependent,negative,-0.19472639773943332,-0.28504851983779245,-0.09716226862763035,0.00013619553984380852,False,False,0.0005866884793271752
Jindal_2023_NatureBiotechnology_LSK_RNA,post_event_divergence_exposure,clone_state_transition_entropy,False,positive,positive,0.11862706470021006,0.030144390288329916,0.21073491681340165,0.02089058326619019,False,False,0.0615722454161395
Jindal_2023_NatureBiotechnology_LSK_RNA,teacher_velocity_bias_exposure,clone_state_transition_entropy,False,positive,positive,0.38599433606288797,0.29668470874488845,0.4770580825790571,6.502967197735893e-15,False,False,1.82083081536605e-13
