model,condition,gene,context,perturbation_label,n_pairs,pair_latent_mse,centroid_latent_mse,effect_cosine,rbf_mmd
gene_context_shift,LAT|stimulated|LAT_2,LAT,stimulated,LAT_2,220,1.3527454137802124,0.031054826453328133,0.21360181272029877,0.10659593343734741
gene_context_shift,LAT|unstimulated|LAT_2,LAT,unstimulated,LAT_2,220,0.6690517663955688,0.008691314607858658,0.5470522046089172,0.09760797023773193
gene_context_shift,LCK|stimulated|LCK_2,LCK,stimulated,LCK_2,220,1.2468714714050293,0.02820325270295143,0.49964967370033264,0.1364758014678955
gene_context_shift,LCK|unstimulated|LCK_2,LCK,unstimulated,LCK_2,220,0.7193453907966614,0.01530549768358469,0.4322824478149414,0.08024752140045166
gene_context_shift,NFAT5|stimulated|NFAT5_2,NFAT5,stimulated,NFAT5_2,220,0.9027764797210693,0.023822633549571037,0.10543356090784073,0.10783106088638306
gene_context_shift,NFAT5|unstimulated|NFAT5_2,NFAT5,unstimulated,NFAT5_2,220,0.44026699662208557,0.023880183696746826,0.05847857519984245,0.13780218362808228
gene_context_shift,NFATC1|stimulated|NFATC1_2,NFATC1,stimulated,NFATC1_2,220,1.0310349464416504,0.019001951441168785,0.08258429169654846,0.08204793930053711
gene_context_shift,NFATC1|unstimulated|NFATC1_2,NFATC1,unstimulated,NFATC1_2,120,0.7582700252532959,0.023235328495502472,-0.06978180259466171,0.13491106033325195
gene_context_shift,NFKB1|stimulated|NFKB1_2,NFKB1,stimulated,NFKB1_2,220,0.9172794818878174,0.016578108072280884,0.19309306144714355,0.07023411989212036
gene_context_shift,NFKB1|unstimulated|NFKB1_2,NFKB1,unstimulated,NFKB1_2,220,0.4996916651725769,0.015317344106733799,0.35011065006256104,0.11011344194412231
gene_context_shift,NFKB2|stimulated|NFKB2_2,NFKB2,stimulated,NFKB2_2,220,0.8489606380462646,0.01897328533232212,0.18096493184566498,0.08479982614517212
gene_context_shift,NFKB2|unstimulated|NFKB2_2,NFKB2,unstimulated,NFKB2_2,220,0.6266375780105591,0.0266575925052166,-0.06383787095546722,0.1087828278541565
gene_context_shift,NR4A1|stimulated|NR4A1_2,NR4A1,stimulated,NR4A1_2,170,0.9281195998191833,0.04148285090923309,-0.11770237237215042,0.07615560293197632
gene_context_shift,PTPN11|stimulated|PTPN11_2,PTPN11,stimulated,PTPN11_2,220,1.1927578449249268,0.027346577495336533,0.36595338582992554,0.07427394390106201
gene_context_shift,PTPN11|unstimulated|PTPN11_2,PTPN11,unstimulated,PTPN11_2,220,0.6280659437179565,0.011604068800807,0.13778552412986755,0.10655468702316284
gene_context_shift,PTPN6|stimulated|PTPN6_2,PTPN6,stimulated,PTPN6_2,220,1.2445406913757324,0.030685393139719963,0.21665677428245544,0.10661286115646362
gene_context_shift,PTPN6|unstimulated|PTPN6_2,PTPN6,unstimulated,PTPN6_2,220,0.46962612867355347,0.01201249472796917,0.14633135497570038,0.12884831428527832
gene_context_shift,RELA|stimulated|RELA_2,RELA,stimulated,RELA_2,220,0.6130048036575317,0.009675644338130951,0.4399711787700653,0.09166944026947021
gene_context_shift,RELA|unstimulated|RELA_2,RELA,unstimulated,RELA_2,189,0.8601846098899841,0.02201961539685726,0.2141021192073822,0.11687254905700684
gene_context_shift,RUNX2|stimulated|RUNX2_2,RUNX2,stimulated,RUNX2_2,220,0.9776240587234497,0.027850065380334854,0.12562990188598633,0.10196453332901001
gene_context_shift,RUNX2|unstimulated|RUNX2_2,RUNX2,unstimulated,RUNX2_2,220,0.6372131109237671,0.010639267042279243,0.37382951378822327,0.10770690441131592
gene_context_shift,ZAP70|stimulated|ZAP70_2,ZAP70,stimulated,ZAP70_2,220,0.7788337469100952,0.046406447887420654,0.048992469906806946,0.14630430936813354
gene_context_shift,ZAP70|unstimulated|ZAP70_2,ZAP70,unstimulated,ZAP70_2,220,0.6464543342590332,0.015428951941430569,0.39461448788642883,0.08432716131210327
gene_context_ridge_residual,DOK2|stimulated|DOK2_2,DOK2,stimulated,DOK2_2,220,0.21393756568431854,0.006257807835936546,0.7408236861228943,0.03531968593597412
gene_context_ridge_residual,DOK2|unstimulated|DOK2_2,DOK2,unstimulated,DOK2_2,220,0.20233440399169922,0.007003895007073879,0.6139784455299377,0.044410884380340576
gene_context_ridge_residual,EGR1|stimulated|EGR1_2,EGR1,stimulated,EGR1_2,220,0.13127760589122772,0.005627048667520285,0.7006245851516724,0.035788118839263916
gene_context_ridge_residual,EGR1|unstimulated|EGR1_2,EGR1,unstimulated,EGR1_2,220,0.26231682300567627,0.010189230553805828,0.3652693033218384,0.055064380168914795
gene_context_ridge_residual,EGR2|stimulated|EGR2_2,EGR2,stimulated,EGR2_2,220,0.20070402324199677,0.008353842422366142,0.5173194408416748,0.06738877296447754
gene_context_ridge_residual,EGR2|unstimulated|EGR2_2,EGR2,unstimulated,EGR2_2,220,0.20261678099632263,0.007922347635030746,0.3859217166900635,0.05301898717880249
